Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Logan Woodside (15409517),Logan Woodside,15409517,QB,4100,JAX@TEN 09/20/2020 01:00PM ET,TEN,0
TE,Rob Gronkowski (15409188),Rob Gronkowski,15409188,TE/FLEX,4100,CAR@TB 09/20/2020 01:00PM ET,TB,3.1
WR,Scotty Miller (15409787),Scotty Miller,15409787,WR/FLEX,4100,CAR@TB 09/20/2020 01:00PM ET,TB,12.9
QB,Jeff Driskel (15409338),Jeff Driskel,15409338,QB,4100,DEN@PIT 09/20/2020 01:00PM ET,DEN,0
WR,James Washington (15409703),James Washington,15409703,WR/FLEX,4100,DEN@PIT 09/20/2020 01:00PM ET,PIT,11.4
QB,Sean Mannion (15409312),Sean Mannion,15409312,QB,4100,MIN@IND 09/20/2020 01:00PM ET,MIN,0
RB,J.D. McKissic (15409399),J.D. McKissic,15409399,RB/FLEX,4100,WAS@ARI 09/20/2020 04:05PM ET,WAS,0.9
QB,Chad Henne (15409155),Chad Henne,15409155,QB,4100,KC@LAC 09/20/2020 04:25PM ET,KC,0
WR,Miles Boykin (15409886),Miles Boykin,15409886,WR/FLEX,4100,BAL@HOU 09/20/2020 04:25PM ET,BAL,6.7
QB,Brian Hoyer (15409154),Brian Hoyer,15409154,QB,4100,NE@SEA 09/20/2020 08:20PM ET,NE,0
RB,Rex Burkhead (15409250),Rex Burkhead,15409250,RB/FLEX,4100,NE@SEA 09/20/2020 08:20PM ET,NE,3.2
QB,Geno Smith (15409276),Geno Smith,15409276,QB,4100,NE@SEA 09/20/2020 08:20PM ET,SEA,0
QB,Taysom Hill (15409256),Taysom Hill,15409256,QB,4100,NO@LV 09/21/2020 08:15PM ET,NO,5.22
QB,Nathan Peterman (15409416),Nathan Peterman,15409416,QB,4100,NO@LV 09/21/2020 08:15PM ET,LV,0
WR,Tre'Quan Smith (15409751),Tre'Quan Smith,15409751,WR/FLEX,4100,NO@LV 09/21/2020 08:15PM ET,NO,1.4
RB,Tyler Ervin (15409357),Tyler Ervin,15409357,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,GB,5.4
RB,Jonathan Williams (15409455),Jonathan Williams,15409455,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,DET,0
RB,John Lovett (15409681),John Lovett,15409681,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,GB,0
RB,Bo Scarbrough (15409711),Bo Scarbrough,15409711,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,DET,0
RB,Ty Johnson (15409815),Ty Johnson,15409815,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,DET,0
RB,Kerryon Johnson (15409849),Kerryon Johnson,15409849,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,DET,1.4
RB,Patrick Taylor (15410014),Patrick Taylor,15410014,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,GB,0
RB,AJ Dillon (15410089),AJ Dillon,15410089,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,GB,1.4
DST,49ers  (15409121),49ers ,15409121,DST,4000,SF@NYJ 09/20/2020 01:00PM ET,SF,4
RB,Kyle Juszczyk (15409252),Kyle Juszczyk,15409252,RB/FLEX,4000,SF@NYJ 09/20/2020 01:00PM ET,SF,5.8
QB,C.J. Beathard (15409446),C.J. Beathard,15409446,QB,4000,SF@NYJ 09/20/2020 01:00PM ET,SF,0
RB,Tevin Coleman (15409477),Tevin Coleman,15409477,RB/FLEX,4000,SF@NYJ 09/20/2020 01:00PM ET,SF,3.4
QB,Mike White (15409546),Mike White,15409546,QB,4000,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
RB,Jeff Wilson Jr. (15409695),Jeff Wilson Jr.,15409695,RB/FLEX,4000,SF@NYJ 09/20/2020 01:00PM ET,SF,0
QB,James Morgan (15409789),James Morgan,15409789,QB,4000,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
RB,La'Mical Perine (15409970),La'Mical Perine,15409970,RB/FLEX,4000,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
RB,Elijhaa Penny (15409383),Elijhaa Penny,15409383,RB/FLEX,4000,NYG@CHI 09/20/2020 01:00PM ET,NYG,0
RB,Wayne Gallman Jr. (15409530),Wayne Gallman Jr.,15409530,RB/FLEX,4000,NYG@CHI 09/20/2020 01:00PM ET,NYG,2.4
RB,Ryan Nall (15409743),Ryan Nall,15409743,RB/FLEX,4000,NYG@CHI 09/20/2020 01:00PM ET,CHI,0
WR,Josh Reynolds (15409646),Josh Reynolds,15409646,WR/FLEX,4000,LAR@PHI 09/20/2020 01:00PM ET,LAR,2.7
RB,Xavier Jones (15409821),Xavier Jones,15409821,RB/FLEX,4000,LAR@PHI 09/20/2020 01:00PM ET,LAR,0
RB,Jason Huntley (15409942),Jason Huntley,15409942,RB/FLEX,4000,LAR@PHI 09/20/2020 01:00PM ET,PHI,0.1
RB,Raymond Calais (15409998),Raymond Calais,15409998,RB/FLEX,4000,LAR@PHI 09/20/2020 01:00PM ET,LAR,0
RB,Bruce Miller (15409174),Bruce Miller,15409174,RB/FLEX,4000,JAX@TEN 09/20/2020 01:00PM ET,JAX,1.2
RB,Chris Thompson (15409270),Chris Thompson,15409270,RB/FLEX,4000,JAX@TEN 09/20/2020 01:00PM ET,JAX,2.6
RB,Senorise Perry (15409297),Senorise Perry,15409297,RB/FLEX,4000,JAX@TEN 09/20/2020 01:00PM ET,TEN,0
RB,Dare Ogunbowale (15409492),Dare Ogunbowale,15409492,RB/FLEX,4000,JAX@TEN 09/20/2020 01:00PM ET,JAX,0
WR,Corey Davis (15409518),Corey Davis,15409518,WR/FLEX,4000,JAX@TEN 09/20/2020 01:00PM ET,TEN,20.1
QB,Jake Luton (15409636),Jake Luton,15409636,QB,4000,JAX@TEN 09/20/2020 01:00PM ET,JAX,0
RB,Khari Blasingame (15409715),Khari Blasingame,15409715,RB/FLEX,4000,JAX@TEN 09/20/2020 01:00PM ET,TEN,1.5
RB,Devine Ozigbo (15409781),Devine Ozigbo,15409781,RB/FLEX,4000,JAX@TEN 09/20/2020 01:00PM ET,JAX,0
RB,Nathan Cottrell (15409812),Nathan Cottrell,15409812,RB/FLEX,4000,JAX@TEN 09/20/2020 01:00PM ET,JAX,0
RB,Darrynton Evans (15409944),Darrynton Evans,15409944,RB/FLEX,4000,JAX@TEN 09/20/2020 01:00PM ET,TEN,0
RB,LeSean McCoy (15409194),LeSean McCoy,15409194,RB/FLEX,4000,CAR@TB 09/20/2020 01:00PM ET,TB,1.2
QB,Ryan Griffin (15409229),Ryan Griffin,15409229,QB,4000,CAR@TB 09/20/2020 01:00PM ET,TB,0
RB,Mike Davis (15409457),Mike Davis,15409457,RB/FLEX,4000,CAR@TB 09/20/2020 01:00PM ET,CAR,0
RB,T.J. Logan (15409507),T.J. Logan,15409507,RB/FLEX,4000,CAR@TB 09/20/2020 01:00PM ET,TB,0
QB,P.J. Walker (15409584),P.J. Walker,15409584,QB,4000,CAR@TB 09/20/2020 01:00PM ET,CAR,0
RB,Ke'Shawn Vaughn (15409819),Ke'Shawn Vaughn,15409819,RB/FLEX,4000,CAR@TB 09/20/2020 01:00PM ET,TB,0
RB,Alex Armah (15410075),Alex Armah,15410075,RB/FLEX,4000,CAR@TB 09/20/2020 01:00PM ET,CAR,0.1
RB,Trenton Cannon (15410105),Trenton Cannon,15410105,RB/FLEX,4000,CAR@TB 09/20/2020 01:00PM ET,CAR,0
RB,Derek Watt (15409379),Derek Watt,15409379,RB/FLEX,4000,DEN@PIT 09/20/2020 01:00PM ET,PIT,0
QB,Josh Dobbs (15409540),Josh Dobbs,15409540,QB,4000,DEN@PIT 09/20/2020 01:00PM ET,PIT,0
RB,Jaylen Samuels (15409685),Jaylen Samuels,15409685,RB/FLEX,4000,DEN@PIT 09/20/2020 01:00PM ET,PIT,1.3
RB,Royce Freeman (15409709),Royce Freeman,15409709,RB/FLEX,4000,DEN@PIT 09/20/2020 01:00PM ET,DEN,2.2
RB,Anthony McFarland Jr. (15410057),Anthony McFarland Jr.,15410057,RB/FLEX,4000,DEN@PIT 09/20/2020 01:00PM ET,PIT,0
RB,Keith Smith (15409313),Keith Smith,15409313,RB/FLEX,4000,ATL@DAL 09/20/2020 01:00PM ET,ATL,0
RB,Brian Hill (15409659),Brian Hill,15409659,RB/FLEX,4000,ATL@DAL 09/20/2020 01:00PM ET,ATL,4
RB,Qadree Ollison (15409689),Qadree Ollison,15409689,RB/FLEX,4000,ATL@DAL 09/20/2020 01:00PM ET,ATL,0
RB,Ito Smith (15409699),Ito Smith,15409699,RB/FLEX,4000,ATL@DAL 09/20/2020 01:00PM ET,ATL,3.6
QB,Ben DiNucci (15409833),Ben DiNucci,15409833,QB,4000,ATL@DAL 09/20/2020 01:00PM ET,DAL,0
RB,Rico Dowdle (15410002),Rico Dowdle,15410002,RB/FLEX,4000,ATL@DAL 09/20/2020 01:00PM ET,DAL,0
RB,Ameer Abdullah (15409328),Ameer Abdullah,15409328,RB/FLEX,4000,MIN@IND 09/20/2020 01:00PM ET,MIN,0
RB,Jordan Wilkins (15409589),Jordan Wilkins,15409589,RB/FLEX,4000,MIN@IND 09/20/2020 01:00PM ET,IND,0
RB,Mike Boone (15409764),Mike Boone,15409764,RB/FLEX,4000,MIN@IND 09/20/2020 01:00PM ET,MIN,0
RB,Bruce Anderson III (15409900),Bruce Anderson III,15409900,RB/FLEX,4000,MIN@IND 09/20/2020 01:00PM ET,IND,0
QB,Jacob Eason (15409937),Jacob Eason,15409937,QB,4000,MIN@IND 09/20/2020 01:00PM ET,IND,0
RB,C.J. Ham (15409948),C.J. Ham,15409948,RB/FLEX,4000,MIN@IND 09/20/2020 01:00PM ET,MIN,0
RB,Taiwan Jones (15409192),Taiwan Jones,15409192,RB/FLEX,4000,BUF@MIA 09/20/2020 01:00PM ET,BUF,0
RB,T.J. Yeldon (15409417),T.J. Yeldon,15409417,RB/FLEX,4000,BUF@MIA 09/20/2020 01:00PM ET,BUF,0
RB,Patrick Laird (15409705),Patrick Laird,15409705,RB/FLEX,4000,BUF@MIA 09/20/2020 01:00PM ET,MIA,2.9
TE,Mike Gesicki (15409729),Mike Gesicki,15409729,TE/FLEX,4000,BUF@MIA 09/20/2020 01:00PM ET,MIA,6
RB,Chandler Cox (15409790),Chandler Cox,15409790,RB/FLEX,4000,BUF@MIA 09/20/2020 01:00PM ET,MIA,0
RB,Malcolm Perry (15409996),Malcolm Perry,15409996,RB/FLEX,4000,BUF@MIA 09/20/2020 01:00PM ET,MIA,0
RB,D.J. Foster (15409423),D.J. Foster,15409423,RB/FLEX,4000,WAS@ARI 09/20/2020 04:05PM ET,ARI,0
QB,Chris Streveler (15409512),Chris Streveler,15409512,QB,4000,WAS@ARI 09/20/2020 04:05PM ET,ARI,0.3
RB,Bryce Love (15409894),Bryce Love,15409894,RB/FLEX,4000,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
RB,Eno Benjamin (15410044),Eno Benjamin,15410044,RB/FLEX,4000,WAS@ARI 09/20/2020 04:05PM ET,ARI,0
RB,Anthony Sherman (15409201),Anthony Sherman,15409201,RB/FLEX,4000,KC@LAC 09/20/2020 04:25PM ET,KC,0.2
RB,Darrel Williams (15409643),Darrel Williams,15409643,RB/FLEX,4000,KC@LAC 09/20/2020 04:25PM ET,KC,5
RB,Justin Jackson (15409676),Justin Jackson,15409676,RB/FLEX,4000,KC@LAC 09/20/2020 04:25PM ET,LAC,0.4
QB,Easton Stick (15409678),Easton Stick,15409678,QB,4000,KC@LAC 09/20/2020 04:25PM ET,LAC,0
RB,Gabe Nabers (15410008),Gabe Nabers,15410008,RB/FLEX,4000,KC@LAC 09/20/2020 04:25PM ET,LAC,0
RB,Darwin Thompson (15410111),Darwin Thompson,15410111,RB/FLEX,4000,KC@LAC 09/20/2020 04:25PM ET,KC,0
RB,Patrick Ricard (15409431),Patrick Ricard,15409431,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0.8
RB,Duke Johnson (15409444),Duke Johnson,15409444,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,HOU,1.4
RB,Gus Edwards (15409536),Gus Edwards,15409536,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,BAL,1.7
RB,Buddy Howell (15409693),Buddy Howell,15409693,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
RB,Cullen Gillaspia (15409713),Cullen Gillaspia,15409713,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
QB,Trace McSorley (15409731),Trace McSorley,15409731,QB,4000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
RB,Justice Hill (15409982),Justice Hill,15409982,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
RB,Scottie Phillips (15410113),Scottie Phillips,15410113,RB/FLEX,4000,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
RB,Nick Bellore (15409190),Nick Bellore,15409190,RB/FLEX,4000,NE@SEA 09/20/2020 08:20PM ET,SEA,0
RB,Jakob Johnson (15409628),Jakob Johnson,15409628,RB/FLEX,4000,NE@SEA 09/20/2020 08:20PM ET,NE,0
RB,Rashaad Penny (15409758),Rashaad Penny,15409758,RB/FLEX,4000,NE@SEA 09/20/2020 08:20PM ET,SEA,0
RB,Travis Homer (15409978),Travis Homer,15409978,RB/FLEX,4000,NE@SEA 09/20/2020 08:20PM ET,SEA,2.3
RB,J.J. Taylor (15410004),J.J. Taylor,15410004,RB/FLEX,4000,NE@SEA 09/20/2020 08:20PM ET,NE,4.2
RB,DeeJay Dallas (15410055),DeeJay Dallas,15410055,RB/FLEX,4000,NE@SEA 09/20/2020 08:20PM ET,SEA,0
RB,Michael Burton (15409306),Michael Burton,15409306,RB/FLEX,4000,NO@LV 09/21/2020 08:15PM ET,NO,0
RB,Ty Montgomery (15409343),Ty Montgomery,15409343,RB/FLEX,4000,NO@LV 09/21/2020 08:15PM ET,NO,-0.4
WR,Nelson Agholor (15409439),Nelson Agholor,15409439,WR/FLEX,4000,NO@LV 09/21/2020 08:15PM ET,LV,9.3
RB,Jalen Richard (15409451),Jalen Richard,15409451,RB/FLEX,4000,NO@LV 09/21/2020 08:15PM ET,LV,2.5
RB,Devontae Booker (15409524),Devontae Booker,15409524,RB/FLEX,4000,NO@LV 09/21/2020 08:15PM ET,LV,8.2
RB,Alec Ingold (15409845),Alec Ingold,15409845,RB/FLEX,4000,NO@LV 09/21/2020 08:15PM ET,LV,0
WR,Jalen Hurd (15409624),Jalen Hurd,15409624,WR/FLEX,3900,SF@NYJ 09/20/2020 01:00PM ET,SF,0
WR,Dede Westbrook (15409779),Dede Westbrook,15409779,WR/FLEX,3900,JAX@TEN 09/20/2020 01:00PM ET,JAX,0
TE,O.J. Howard (15409522),O.J. Howard,15409522,TE/FLEX,3900,CAR@TB 09/20/2020 01:00PM ET,TB,13.6
WR,Olabisi Johnson (15409794),Olabisi Johnson,15409794,WR/FLEX,3900,MIN@IND 09/20/2020 01:00PM ET,MIN,8.6
DST,Bills  (15409099),Bills ,15409099,DST,3900,BUF@MIA 09/20/2020 01:00PM ET,BUF,8
WR,Jakeem Grant (15409367),Jakeem Grant,15409367,WR/FLEX,3900,BUF@MIA 09/20/2020 01:00PM ET,MIA,5.5
TE,Greg Olsen (15409141),Greg Olsen,15409141,TE/FLEX,3900,NE@SEA 09/20/2020 08:20PM ET,SEA,12.4
WR,Phillip Dorsett II (15409341),Phillip Dorsett II,15409341,WR/FLEX,3900,NE@SEA 09/20/2020 08:20PM ET,SEA,0
WR,Bryan Edwards (15409906),Bryan Edwards,15409906,WR/FLEX,3900,NO@LV 09/21/2020 08:15PM ET,LV,1.9
WR,Quintez Cephus (15409994),Quintez Cephus,15409994,WR/FLEX,3800,DET@GB 09/20/2020 01:00PM ET,DET,7.3
WR,Breshad Perriman (15409425),Breshad Perriman,15409425,WR/FLEX,3800,SF@NYJ 09/20/2020 01:00PM ET,NYJ,4.7
TE,Jimmy Graham (15409160),Jimmy Graham,15409160,TE/FLEX,3800,NYG@CHI 09/20/2020 01:00PM ET,CHI,11.5
DST,Steelers  (15409119),Steelers ,15409119,DST,3800,DEN@PIT 09/20/2020 01:00PM ET,PIT,8
WR,Tim Patrick (15409745),Tim Patrick,15409745,WR/FLEX,3800,DEN@PIT 09/20/2020 01:00PM ET,DEN,6.9
WR,Mecole Hardman (15409972),Mecole Hardman,15409972,WR/FLEX,3800,KC@LAC 09/20/2020 04:25PM ET,KC,1.6
WR,Marvin Hall (15409388),Marvin Hall,15409388,WR/FLEX,3700,DET@GB 09/20/2020 01:00PM ET,DET,3.6
WR,Equanimeous St. Brown (15409890),Equanimeous St. Brown,15409890,WR/FLEX,3700,DET@GB 09/20/2020 01:00PM ET,GB,0
WR,Vyncint Smith (15409766),Vyncint Smith,15409766,WR/FLEX,3700,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
DST,Bears  (15409101),Bears ,15409101,DST,3700,NYG@CHI 09/20/2020 01:00PM ET,CHI,3
TE,Dalton Schultz (15409672),Dalton Schultz,15409672,TE/FLEX,3700,ATL@DAL 09/20/2020 01:00PM ET,DAL,2.1
WR,Zach Pascal (15409433),Zach Pascal,15409433,WR/FLEX,3700,MIN@IND 09/20/2020 01:00PM ET,IND,3.8
WR,Chad Beebe (15409571),Chad Beebe,15409571,WR/FLEX,3700,MIN@IND 09/20/2020 01:00PM ET,MIN,0
TE,Dawson Knox (15409882),Dawson Knox,15409882,TE/FLEX,3700,BUF@MIA 09/20/2020 01:00PM ET,BUF,4.6
WR,Andy Isabella (15409829),Andy Isabella,15409829,WR/FLEX,3700,WAS@ARI 09/20/2020 04:05PM ET,ARI,0
WR,Joe Reed (15409990),Joe Reed,15409990,WR/FLEX,3700,KC@LAC 09/20/2020 04:25PM ET,LAC,0
WR,Chris Conley (15409332),Chris Conley,15409332,WR/FLEX,3600,JAX@TEN 09/20/2020 01:00PM ET,JAX,1.6
TE,Jack Doyle (15409242),Jack Doyle,15409242,TE/FLEX,3600,MIN@IND 09/20/2020 01:00PM ET,IND,7.9
TE,Logan Thomas (15409263),Logan Thomas,15409263,TE/FLEX,3600,WAS@ARI 09/20/2020 04:05PM ET,WAS,13.7
DST,Ravens  (15409127),Ravens ,15409127,DST,3600,BAL@HOU 09/20/2020 04:25PM ET,BAL,15
WR,JJ Arcega-Whiteside (15409892),JJ Arcega-Whiteside,15409892,WR/FLEX,3500,LAR@PHI 09/20/2020 01:00PM ET,PHI,0
DST,Titans  (15409106),Titans ,15409106,DST,3500,JAX@TEN 09/20/2020 01:00PM ET,TEN,3
WR,Justin Watson (15409683),Justin Watson,15409683,WR/FLEX,3500,CAR@TB 09/20/2020 01:00PM ET,TB,1.6
WR,Tyler Johnson (15409917),Tyler Johnson,15409917,WR/FLEX,3500,CAR@TB 09/20/2020 01:00PM ET,TB,0
WR,DaeSean Hamilton (15409580),DaeSean Hamilton,15409580,WR/FLEX,3500,DEN@PIT 09/20/2020 01:00PM ET,DEN,2.8
TE,Kyle Rudolph (15409234),Kyle Rudolph,15409234,TE/FLEX,3500,MIN@IND 09/20/2020 01:00PM ET,MIN,4.8
WR,Michael Pittman Jr. (15409919),Michael Pittman Jr.,15409919,WR/FLEX,3500,MIN@IND 09/20/2020 01:00PM ET,IND,3
WR,Isaiah Ford (15409733),Isaiah Ford,15409733,WR/FLEX,3500,BUF@MIA 09/20/2020 01:00PM ET,MIA,3.3
WR,Dontrelle Inman (15409196),Dontrelle Inman,15409196,WR/FLEX,3500,WAS@ARI 09/20/2020 04:05PM ET,WAS,4.1
WR,Demarcus Robinson (15409502),Demarcus Robinson,15409502,WR/FLEX,3500,KC@LAC 09/20/2020 04:25PM ET,KC,5
WR,Kenny Stills (15409281),Kenny Stills,15409281,WR/FLEX,3500,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
WR,Josh Gordon (15409259),Josh Gordon,15409259,WR/FLEX,3500,NE@SEA 09/20/2020 08:20PM ET,SEA,0
WR,David Moore (15410077),David Moore,15410077,WR/FLEX,3500,NE@SEA 09/20/2020 08:20PM ET,SEA,7
TE,Chris Herndon (15409679),Chris Herndon,15409679,TE/FLEX,3400,SF@NYJ 09/20/2020 01:00PM ET,NYJ,8.7
WR,Denzel Mims (15410006),Denzel Mims,15410006,WR/FLEX,3400,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
WR,Cordarrelle Patterson (15409437),Cordarrelle Patterson,15409437,WR/FLEX,3400,NYG@CHI 09/20/2020 01:00PM ET,CHI,4.1
WR,Adam Humphries (15409349),Adam Humphries,15409349,WR/FLEX,3400,JAX@TEN 09/20/2020 01:00PM ET,TEN,10.7
WR,Tajae Sharpe (15409494),Tajae Sharpe,15409494,WR/FLEX,3400,MIN@IND 09/20/2020 01:00PM ET,MIN,0
TE,Reggie Gilliam (15409946),Reggie Gilliam,15409946,TE/FLEX,3400,BUF@MIA 09/20/2020 01:00PM ET,BUF,0
DST,Chiefs  (15409108),Chiefs ,15409108,DST,3400,KC@LAC 09/20/2020 04:25PM ET,KC,7
WR,Devin Duvernay (15409960),Devin Duvernay,15409960,WR/FLEX,3400,BAL@HOU 09/20/2020 04:25PM ET,BAL,2.2
DST,Saints  (15409114),Saints ,15409114,DST,3400,NO@LV 09/21/2020 08:15PM ET,NO,17
DST,Packers  (15409105),Packers ,15409105,DST,3300,DET@GB 09/20/2020 01:00PM ET,GB,5
WR,Trent Taylor (15409534),Trent Taylor,15409534,WR/FLEX,3300,SF@NYJ 09/20/2020 01:00PM ET,SF,2.7
WR,Ted Ginn Jr. (15409150),Ted Ginn Jr.,15409150,WR/FLEX,3300,NYG@CHI 09/20/2020 01:00PM ET,CHI,0
WR,Antonio Gandy-Golden (15409980),Antonio Gandy-Golden,15409980,WR/FLEX,3300,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
TE,Dan Arnold (15410081),Dan Arnold,15410081,TE/FLEX,3300,WAS@ARI 09/20/2020 04:05PM ET,ARI,4.1
WR,Jason Moore (15410125),Jason Moore,15410125,WR/FLEX,3300,KC@LAC 09/20/2020 04:25PM ET,LAC,0
TE,Jordan Akins (15409749),Jordan Akins,15409749,TE/FLEX,3300,BAL@HOU 09/20/2020 04:25PM ET,HOU,11.9
WR,Deonte Harris (15410121),Deonte Harris,15410121,WR/FLEX,3300,NO@LV 09/21/2020 08:15PM ET,NO,3.6
TE,Jace Sternberger (15409810),Jace Sternberger,15409810,TE/FLEX,3200,DET@GB 09/20/2020 01:00PM ET,GB,0
WR,Chris Hogan (15409325),Chris Hogan,15409325,WR/FLEX,3200,SF@NYJ 09/20/2020 01:00PM ET,NYJ,1
TE,Kaden Smith (15409988),Kaden Smith,15409988,TE/FLEX,3200,NYG@CHI 09/20/2020 01:00PM ET,NYG,3.7
TE,Ian Thomas (15410010),Ian Thomas,15410010,TE/FLEX,3200,CAR@TB 09/20/2020 01:00PM ET,CAR,3.6
DST,Vikings  (15409112),Vikings ,15409112,DST,3200,MIN@IND 09/20/2020 01:00PM ET,MIN,-4
TE,Jeremy Sprinkle (15409453),Jeremy Sprinkle,15409453,TE/FLEX,3200,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
TE,Darren Fells (15409156),Darren Fells,15409156,TE/FLEX,3200,BAL@HOU 09/20/2020 04:25PM ET,HOU,3.9
WR,Riley Ridley (15409938),Riley Ridley,15409938,WR/FLEX,3100,NYG@CHI 09/20/2020 01:00PM ET,CHI,0
WR,Javon Wims (15409974),Javon Wims,15409974,WR/FLEX,3100,NYG@CHI 09/20/2020 01:00PM ET,CHI,7.1
DST,WAS Football Team  (15409124),WAS Football Team ,15409124,DST,3100,WAS@ARI 09/20/2020 04:05PM ET,WAS,15
TE,Nick Boyle (15409403),Nick Boyle,15409403,TE/FLEX,3100,BAL@HOU 09/20/2020 04:25PM ET,BAL,2.3
DST,Seahawks  (15409122),Seahawks ,15409122,DST,3100,NE@SEA 09/20/2020 08:20PM ET,SEA,6
TE,Devin Asiasi (15410032),Devin Asiasi,15410032,TE/FLEX,3100,NE@SEA 09/20/2020 08:20PM ET,NE,0
WR,Jamal Agnew (15409605),Jamal Agnew,15409605,WR/FLEX,3000,DET@GB 09/20/2020 01:00PM ET,DET,0
WR,Malik Taylor (15410123),Malik Taylor,15410123,WR/FLEX,3000,DET@GB 09/20/2020 01:00PM ET,GB,0
WR,Tavon Austin (15409274),Tavon Austin,15409274,WR/FLEX,3000,SF@NYJ 09/20/2020 01:00PM ET,SF,0
WR,Chris Thompson (15409578),Chris Thompson,15409578,WR/FLEX,3000,SF@NYJ 09/20/2020 01:00PM ET,SF,0
WR,Josh Malone (15409626),Josh Malone,15409626,WR/FLEX,3000,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
WR,Braxton Berrios (15409632),Braxton Berrios,15409632,WR/FLEX,3000,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
WR,Richie James Jr. (15409648),Richie James Jr.,15409648,WR/FLEX,3000,SF@NYJ 09/20/2020 01:00PM ET,SF,0
WR,Dante Pettis (15409739),Dante Pettis,15409739,WR/FLEX,3000,SF@NYJ 09/20/2020 01:00PM ET,SF,0
WR,Jeff Smith (15409872),Jeff Smith,15409872,WR/FLEX,3000,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
WR,Cody Core (15409467),Cody Core,15409467,WR/FLEX,3000,NYG@CHI 09/20/2020 01:00PM ET,NYG,0
WR,C.J. Board (15409475),C.J. Board,15409475,WR/FLEX,3000,NYG@CHI 09/20/2020 01:00PM ET,NYG,3.7
WR,Damion Ratley (15409774),Damion Ratley,15409774,WR/FLEX,3000,NYG@CHI 09/20/2020 01:00PM ET,NYG,0
WR,David Sills (15409792),David Sills,15409792,WR/FLEX,3000,NYG@CHI 09/20/2020 01:00PM ET,NYG,0
WR,Darnell Mooney (15409925),Darnell Mooney,15409925,WR/FLEX,3000,NYG@CHI 09/20/2020 01:00PM ET,CHI,6.8
WR,Nsimba Webster (15409667),Nsimba Webster,15409667,WR/FLEX,3000,LAR@PHI 09/20/2020 01:00PM ET,LAR,0
WR,Van Jefferson Jr. (15409880),Van Jefferson Jr.,15409880,WR/FLEX,3000,LAR@PHI 09/20/2020 01:00PM ET,LAR,4.1
WR,Trishton Jackson (15410012),Trishton Jackson,15410012,WR/FLEX,3000,LAR@PHI 09/20/2020 01:00PM ET,LAR,0
WR,Quez Watkins (15410039),Quez Watkins,15410039,WR/FLEX,3000,LAR@PHI 09/20/2020 01:00PM ET,PHI,0
WR,John Hightower (15410117),John Hightower,15410117,WR/FLEX,3000,LAR@PHI 09/20/2020 01:00PM ET,PHI,0.8
TE,Tyler Eifert (15409268),Tyler Eifert,15409268,TE/FLEX,3000,JAX@TEN 09/20/2020 01:00PM ET,JAX,1.8
WR,Kalif Raymond (15409449),Kalif Raymond,15409449,WR/FLEX,3000,JAX@TEN 09/20/2020 01:00PM ET,TEN,0
WR,Cody Hollister (15409482),Cody Hollister,15409482,WR/FLEX,3000,JAX@TEN 09/20/2020 01:00PM ET,TEN,0
WR,Collin Johnson (15409923),Collin Johnson,15409923,WR/FLEX,3000,JAX@TEN 09/20/2020 01:00PM ET,JAX,2.4
WR,Jaydon Mickens (15409471),Jaydon Mickens,15409471,WR/FLEX,3000,CAR@TB 09/20/2020 01:00PM ET,TB,0
WR,Seth Roberts (15409496),Seth Roberts,15409496,WR/FLEX,3000,CAR@TB 09/20/2020 01:00PM ET,CAR,1.5
WR,John Franklin III (15409547),John Franklin III,15409547,WR/FLEX,3000,CAR@TB 09/20/2020 01:00PM ET,TB,0
