Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Allen Robinson II (15757495),Allen Robinson II,15757495,WR/FLEX,7000,MIN@CHI 11/16/2020 08:15PM ET,CHI,16.9
WR,Cooper Kupp (15757497),Cooper Kupp,15757497,WR/FLEX,6900,SEA@LAR 11/15/2020 04:25PM ET,LAR,15.12
QB,Deshaun Watson (15757121),Deshaun Watson,15757121,QB,6900,HOU@CLE 11/15/2020 01:00PM ET,HOU,24.47
RB,James Conner (15757201),James Conner,15757201,RB/FLEX,6900,CIN@PIT 11/15/2020 04:25PM ET,PIT,15.41
WR,Terry McLaurin (15757499),Terry McLaurin,15757499,WR/FLEX,6800,WAS@DET 11/15/2020 01:00PM ET,WAS,18.31
RB,Nick Chubb (15757203),Nick Chubb,15757203,RB/FLEX,6800,HOU@CLE 11/15/2020 01:00PM ET,CLE,16.8
RB,Kareem Hunt (15757205),Kareem Hunt,15757205,RB/FLEX,6700,HOU@CLE 11/15/2020 01:00PM ET,CLE,15.52
WR,Will Fuller V (15757501),Will Fuller V,15757501,WR/FLEX,6700,HOU@CLE 11/15/2020 01:00PM ET,HOU,17.88
RB,Mike Davis (15757329),Mike Davis,15757329,RB/FLEX,6700,TB@CAR 11/15/2020 01:00PM ET,CAR,14.34
TE,George Kittle (15757879),George Kittle,15757879,TE/FLEX,6600,SF@NO 11/15/2020 04:25PM ET,SF,17.35
RB,James Robinson (15757207),James Robinson,15757207,RB/FLEX,6600,JAX@GB 11/15/2020 01:00PM ET,JAX,19.56
WR,Robert Woods (15757503),Robert Woods,15757503,WR/FLEX,6600,SEA@LAR 11/15/2020 04:25PM ET,LAR,16.18
RB,Jonathan Taylor (15757209),Jonathan Taylor,15757209,RB/FLEX,6600,IND@TEN 11/12/2020 08:20PM ET,IND,13.18
QB,Justin Herbert (15757122),Justin Herbert,15757122,QB,6600,LAC@MIA 11/15/2020 04:05PM ET,LAC,26.92
RB,Josh Jacobs (15757211),Josh Jacobs,15757211,RB/FLEX,6500,DEN@LV 11/15/2020 04:05PM ET,LV,16.04
QB,Jared Goff (15757123),Jared Goff,15757123,QB,6500,SEA@LAR 11/15/2020 04:25PM ET,LAR,19.6
WR,Tyler Lockett (15757505),Tyler Lockett,15757505,WR/FLEX,6500,SEA@LAR 11/15/2020 04:25PM ET,SEA,20.31
QB,Drew Brees (15757124),Drew Brees,15757124,QB,6400,SF@NO 11/15/2020 04:25PM ET,NO,20.75
RB,Miles Sanders (15757213),Miles Sanders,15757213,RB/FLEX,6400,PHI@NYG 11/15/2020 01:00PM ET,PHI,16.9
WR,Travis Fulgham (15757509),Travis Fulgham,15757509,WR/FLEX,6400,PHI@NYG 11/15/2020 01:00PM ET,PHI,19.9
WR,Tyler Boyd (15757507),Tyler Boyd,15757507,WR/FLEX,6400,CIN@PIT 11/15/2020 04:25PM ET,CIN,17.60
RB,Chase Edmonds (15757215),Chase Edmonds,15757215,RB/FLEX,6300,BUF@ARI 11/15/2020 04:05PM ET,ARI,11.95
QB,Ryan Tannehill (15757125),Ryan Tannehill,15757125,QB,6300,IND@TEN 11/12/2020 08:20PM ET,TEN,22.09
QB,Tom Brady (15757126),Tom Brady,15757126,QB,6300,TB@CAR 11/15/2020 01:00PM ET,TB,20.72
WR,Mike Evans (15757511),Mike Evans,15757511,WR/FLEX,6300,TB@CAR 11/15/2020 01:00PM ET,TB,13.97
WR,DJ Chark Jr. (15757513),DJ Chark Jr.,15757513,WR/FLEX,6200,JAX@GB 11/15/2020 01:00PM ET,JAX,14.81
RB,Chris Carson (15757217),Chris Carson,15757217,RB/FLEX,6200,SEA@LAR 11/15/2020 04:25PM ET,SEA,17.5
QB,Ben Roethlisberger (15757127),Ben Roethlisberger,15757127,QB,6200,CIN@PIT 11/15/2020 04:25PM ET,PIT,19.34
QB,Kirk Cousins (15757129),Kirk Cousins,15757129,QB,6100,MIN@CHI 11/16/2020 08:15PM ET,MIN,17.21
QB,Teddy Bridgewater (15757128),Teddy Bridgewater,15757128,QB,6100,TB@CAR 11/15/2020 01:00PM ET,CAR,19.40
WR,Robby Anderson (15757517),Robby Anderson,15757517,WR/FLEX,6100,TB@CAR 11/15/2020 01:00PM ET,CAR,16.82
RB,Joe Mixon (15757219),Joe Mixon,15757219,RB/FLEX,6100,CIN@PIT 11/15/2020 04:25PM ET,CIN,17.27
WR,JuJu Smith-Schuster (15757515),JuJu Smith-Schuster,15757515,WR/FLEX,6100,CIN@PIT 11/15/2020 04:25PM ET,PIT,14.36
WR,Adam Thielen (15757519),Adam Thielen,15757519,WR/FLEX,6000,MIN@CHI 11/16/2020 08:15PM ET,MIN,17.06
QB,Baker Mayfield (15757130),Baker Mayfield,15757130,QB,6000,HOU@CLE 11/15/2020 01:00PM ET,CLE,15.01
RB,Boston Scott (15757221),Boston Scott,15757221,RB/FLEX,6000,PHI@NYG 11/15/2020 01:00PM ET,PHI,5.82
WR,Chris Godwin (15757521),Chris Godwin,15757521,WR/FLEX,6000,TB@CAR 11/15/2020 01:00PM ET,TB,14.4
WR,Kenny Golladay (15757525),Kenny Golladay,15757525,WR/FLEX,5900,WAS@DET 11/15/2020 01:00PM ET,DET,14.36
TE,Darren Waller (15757881),Darren Waller,15757881,TE/FLEX,5900,DEN@LV 11/15/2020 04:05PM ET,LV,14.42
RB,Darrell Henderson Jr. (15757223),Darrell Henderson Jr.,15757223,RB/FLEX,5900,SEA@LAR 11/15/2020 04:25PM ET,LAR,11.85
QB,Philip Rivers (15757132),Philip Rivers,15757132,QB,5900,IND@TEN 11/12/2020 08:20PM ET,IND,15.28
WR,Jarvis Landry (15757523),Jarvis Landry,15757523,WR/FLEX,5900,HOU@CLE 11/15/2020 01:00PM ET,CLE,10.19
QB,Carson Wentz (15757131),Carson Wentz,15757131,QB,5900,PHI@NYG 11/15/2020 01:00PM ET,PHI,21.32
QB,Matthew Stafford (15757133),Matthew Stafford,15757133,QB,5800,WAS@DET 11/15/2020 01:00PM ET,DET,18.60
WR,Antonio Brown (15757529),Antonio Brown,15757529,WR/FLEX,5800,TB@CAR 11/15/2020 01:00PM ET,TB,6.1
WR,Chase Claypool (15757527),Chase Claypool,15757527,WR/FLEX,5800,CIN@PIT 11/15/2020 04:25PM ET,PIT,15.24
RB,Myles Gaskin (15757225),Myles Gaskin,15757225,RB/FLEX,5800,LAC@MIA 11/15/2020 04:05PM ET,MIA,14.21
WR,Marquise Brown (15757535),Marquise Brown,15757535,WR/FLEX,5700,BAL@NE 11/15/2020 08:20PM ET,BAL,10.85
RB,Raheem Mostert (15757227),Raheem Mostert,15757227,RB/FLEX,5700,SF@NO 11/15/2020 04:25PM ET,SF,17.08
WR,Brandon Aiyuk (15757533),Brandon Aiyuk,15757533,WR/FLEX,5700,SF@NO 11/15/2020 04:25PM ET,SF,14.14
WR,Christian Kirk (15757531),Christian Kirk,15757531,WR/FLEX,5700,BUF@ARI 11/15/2020 04:05PM ET,ARI,14.61
QB,Joe Burrow (15757134),Joe Burrow,15757134,QB,5700,CIN@PIT 11/15/2020 04:25PM ET,CIN,21.61
QB,Cam Newton (15757137),Cam Newton,15757137,QB,5600,BAL@NE 11/15/2020 08:20PM ET,NE,20.53
RB,Antonio Gibson (15757231),Antonio Gibson,15757231,RB/FLEX,5600,WAS@DET 11/15/2020 01:00PM ET,WAS,13.79
WR,Jerry Jeudy (15757541),Jerry Jeudy,15757541,WR/FLEX,5600,DEN@LV 11/15/2020 04:05PM ET,DEN,11.68
RB,Jerick McKinnon (15757229),Jerick McKinnon,15757229,RB/FLEX,5600,SF@NO 11/15/2020 04:25PM ET,SF,11.49
QB,Nick Foles (15757136),Nick Foles,15757136,QB,5600,MIN@CHI 11/16/2020 08:15PM ET,CHI,15.99
WR,Justin Jefferson (15757537),Justin Jefferson,15757537,WR/FLEX,5600,MIN@CHI 11/16/2020 08:15PM ET,MIN,15.71
WR,Brandin Cooks (15757539),Brandin Cooks,15757539,WR/FLEX,5600,HOU@CLE 11/15/2020 01:00PM ET,HOU,13.62
QB,Tua Tagovailoa (15757135),Tua Tagovailoa,15757135,QB,5600,LAC@MIA 11/15/2020 04:05PM ET,MIA,9.5
QB,Drew Lock (15757139),Drew Lock,15757139,QB,5500,DEN@LV 11/15/2020 04:05PM ET,DEN,14.57
QB,Gardner Minshew II (15757138),Gardner Minshew II,15757138,QB,5500,JAX@GB 11/15/2020 01:00PM ET,JAX,21.2
RB,David Montgomery (15757235),David Montgomery,15757235,RB/FLEX,5500,MIN@CHI 11/16/2020 08:15PM ET,CHI,12.38
RB,Leonard Fournette (15757233),Leonard Fournette,15757233,RB/FLEX,5500,TB@CAR 11/15/2020 01:00PM ET,TB,12.27
WR,Tee Higgins (15757543),Tee Higgins,15757543,WR/FLEX,5500,CIN@PIT 11/15/2020 04:25PM ET,CIN,15.09
QB,Derek Carr (15757141),Derek Carr,15757141,QB,5400,DEN@LV 11/15/2020 04:05PM ET,LV,19.24
WR,Deebo Samuel (15757547),Deebo Samuel,15757547,WR/FLEX,5400,SF@NO 11/15/2020 04:25PM ET,SF,10.48
QB,Jake Luton (15757140),Jake Luton,15757140,QB,5400,JAX@GB 11/15/2020 01:00PM ET,JAX,25.46
RB,David Johnson (15757239),David Johnson,15757239,RB/FLEX,5400,HOU@CLE 11/15/2020 01:00PM ET,HOU,11.99
RB,Giovani Bernard (15757237),Giovani Bernard,15757237,RB/FLEX,5400,CIN@PIT 11/15/2020 04:25PM ET,CIN,10.16
WR,Mike Williams (15757545),Mike Williams,15757545,WR/FLEX,5400,LAC@MIA 11/15/2020 04:05PM ET,LAC,11.91
QB,Nick Mullens (15757144),Nick Mullens,15757144,QB,5300,SF@NO 11/15/2020 04:25PM ET,SF,12.50
QB,Jimmy Garoppolo (15757145),Jimmy Garoppolo,15757145,QB,5300,SF@NO 11/15/2020 04:25PM ET,SF,11.56
WR,John Brown (15757549),John Brown,15757549,WR/FLEX,5300,BUF@ARI 11/15/2020 04:05PM ET,BUF,9.49
RB,Ronald Jones II (15757243),Ronald Jones II,15757243,RB/FLEX,5300,TB@CAR 11/15/2020 01:00PM ET,TB,13.62
QB,Tyrod Taylor (15757142),Tyrod Taylor,15757142,QB,5300,LAC@MIA 11/15/2020 04:05PM ET,LAC,4.51
QB,Ryan Fitzpatrick (15757143),Ryan Fitzpatrick,15757143,QB,5300,LAC@MIA 11/15/2020 04:05PM ET,MIA,22.65
RB,Austin Ekeler (15757241),Austin Ekeler,15757241,RB/FLEX,5300,LAC@MIA 11/15/2020 04:05PM ET,LAC,15.55
RB,J.K. Dobbins (15757249),J.K. Dobbins,15757249,RB/FLEX,5200,BAL@NE 11/15/2020 08:20PM ET,BAL,8.42
QB,Alex Smith (15757148),Alex Smith,15757148,QB,5200,WAS@DET 11/15/2020 01:00PM ET,WAS,9.29
WR,Marvin Jones Jr. (15757553),Marvin Jones Jr.,15757553,WR/FLEX,5200,WAS@DET 11/15/2020 01:00PM ET,DET,9.98
RB,Melvin Gordon III (15757247),Melvin Gordon III,15757247,RB/FLEX,5200,DEN@LV 11/15/2020 04:05PM ET,DEN,14
QB,C.J. Beathard (15757147),C.J. Beathard,15757147,QB,5200,SF@NO 11/15/2020 04:25PM ET,SF,6.14
RB,Zack Moss (15757245),Zack Moss,15757245,RB/FLEX,5200,BUF@ARI 11/15/2020 04:05PM ET,BUF,9.92
QB,Daniel Jones (15757146),Daniel Jones,15757146,QB,5200,PHI@NYG 11/15/2020 01:00PM ET,NYG,14.24
WR,Diontae Johnson (15757551),Diontae Johnson,15757551,WR/FLEX,5200,CIN@PIT 11/15/2020 04:25PM ET,PIT,11.47
RB,Damien Harris (15757255),Damien Harris,15757255,RB/FLEX,5100,BAL@NE 11/15/2020 08:20PM ET,NE,10.32
RB,D'Andre Swift (15757253),D'Andre Swift,15757253,RB/FLEX,5100,WAS@DET 11/15/2020 01:00PM ET,DET,13.09
TE,T.J. Hockenson (15757883),T.J. Hockenson,15757883,TE/FLEX,5100,WAS@DET 11/15/2020 01:00PM ET,DET,12.75
QB,Jameis Winston (15757149),Jameis Winston,15757149,QB,5100,SF@NO 11/15/2020 04:25PM ET,NO,0.18
RB,DeeJay Dallas (15757251),DeeJay Dallas,15757251,RB/FLEX,5100,SEA@LAR 11/15/2020 04:25PM ET,SEA,8.56
WR,Corey Davis (15757555),Corey Davis,15757555,WR/FLEX,5100,IND@TEN 11/12/2020 08:20PM ET,TEN,14.98
WR,DJ Moore (15757557),DJ Moore,15757557,WR/FLEX,5100,TB@CAR 11/15/2020 01:00PM ET,CAR,13.33
QB,Jarrett Stidham (15757153),Jarrett Stidham,15757153,QB,5000,BAL@NE 11/15/2020 08:20PM ET,NE,3.28
RB,Mark Ingram II (15757263),Mark Ingram II,15757263,RB/FLEX,5000,BAL@NE 11/15/2020 08:20PM ET,BAL,6.67
QB,Dwayne Haskins Jr. (15757151),Dwayne Haskins Jr.,15757151,QB,5000,WAS@DET 11/15/2020 01:00PM ET,WAS,15.14
QB,Chase Daniel (15757152),Chase Daniel,15757152,QB,5000,WAS@DET 11/15/2020 01:00PM ET,DET,7.26
RB,Phillip Lindsay (15757261),Phillip Lindsay,15757261,RB/FLEX,5000,DEN@LV 11/15/2020 04:05PM ET,DEN,8.68
QB,Case Keenum (15757150),Case Keenum,15757150,QB,5000,HOU@CLE 11/15/2020 01:00PM ET,CLE,1.84
RB,Duke Johnson (15757259),Duke Johnson,15757259,RB/FLEX,5000,HOU@CLE 11/15/2020 01:00PM ET,HOU,6.57
WR,Sterling Shepard (15757561),Sterling Shepard,15757561,WR/FLEX,5000,PHI@NYG 11/15/2020 01:00PM ET,NYG,12.24
RB,Kalen Ballage (15757257),Kalen Ballage,15757257,RB/FLEX,5000,LAC@MIA 11/15/2020 04:05PM ET,LAC,8.35
WR,DeVante Parker (15757559),DeVante Parker,15757559,WR/FLEX,5000,LAC@MIA 11/15/2020 04:05PM ET,MIA,12.51
RB,Gus Edwards (15757269),Gus Edwards,15757269,RB/FLEX,4900,BAL@NE 11/15/2020 08:20PM ET,BAL,6.61
RB,J.D. McKissic (15757267),J.D. McKissic,15757267,RB/FLEX,4900,WAS@DET 11/15/2020 01:00PM ET,WAS,9.32
WR,Nelson Agholor (15757565),Nelson Agholor,15757565,WR/FLEX,4900,DEN@LV 11/15/2020 04:05PM ET,LV,10.59
WR,Tim Patrick (15757567),Tim Patrick,15757567,WR/FLEX,4900,DEN@LV 11/15/2020 04:05PM ET,DEN,12.76
TE,Noah Fant (15757885),Noah Fant,15757885,TE/FLEX,4900,DEN@LV 11/15/2020 04:05PM ET,DEN,11.56
RB,Kenyan Drake (15757265),Kenyan Drake,15757265,RB/FLEX,4900,BUF@ARI 11/15/2020 04:05PM ET,ARI,12.59
WR,Curtis Samuel (15757563),Curtis Samuel,15757563,WR/FLEX,4900,TB@CAR 11/15/2020 01:00PM ET,CAR,14.01
QB,Kyle Allen (15757155),Kyle Allen,15757155,QB,4800,WAS@DET 11/15/2020 01:00PM ET,WAS,11.75
RB,JaMycal Hasty (15757271),JaMycal Hasty,15757271,RB/FLEX,4800,SF@NO 11/15/2020 04:25PM ET,SF,4.7
WR,Emmanuel Sanders (15757571),Emmanuel Sanders,15757571,WR/FLEX,4800,SF@NO 11/15/2020 04:25PM ET,NO,14.2
WR,Zach Pascal (15757573),Zach Pascal,15757573,WR/FLEX,4800,IND@TEN 11/12/2020 08:20PM ET,IND,8.21
QB,AJ McCarron (15757154),AJ McCarron,15757154,QB,4800,HOU@CLE 11/15/2020 01:00PM ET,HOU,0
WR,Darius Slayton (15757569),Darius Slayton,15757569,WR/FLEX,4800,PHI@NYG 11/15/2020 01:00PM ET,NYG,11.67
RB,Malcolm Brown (15757275),Malcolm Brown,15757275,RB/FLEX,4700,SEA@LAR 11/15/2020 04:25PM ET,LAR,8.91
WR,Cole Beasley (15757575),Cole Beasley,15757575,WR/FLEX,4700,BUF@ARI 11/15/2020 04:05PM ET,BUF,12.81
TE,Jonnu Smith (15757889),Jonnu Smith,15757889,TE/FLEX,4700,IND@TEN 11/12/2020 08:20PM ET,TEN,11.3
QB,P.J. Walker (15757156),P.J. Walker,15757156,QB,4700,TB@CAR 11/15/2020 01:00PM ET,CAR,0.12
TE,Rob Gronkowski (15757887),Rob Gronkowski,15757887,TE/FLEX,4700,TB@CAR 11/15/2020 01:00PM ET,TB,8.59
RB,Justin Jackson (15757273),Justin Jackson,15757273,RB/FLEX,4700,LAC@MIA 11/15/2020 04:05PM ET,LAC,9.32
TE,Mark Andrews (15757891),Mark Andrews,15757891,TE/FLEX,4600,BAL@NE 11/15/2020 08:20PM ET,BAL,10.71
QB,Taysom Hill (15757159),Taysom Hill,15757159,QB,4600,SF@NO 11/15/2020 04:25PM ET,NO,5.24
TE,Jared Cook (15757893),Jared Cook,15757893,TE/FLEX,4600,SF@NO 11/15/2020 04:25PM ET,NO,10.27
QB,Mike Glennon (15757158),Mike Glennon,15757158,QB,4600,JAX@GB 11/15/2020 01:00PM ET,JAX,0
QB,Mitchell Trubisky (15757157),Mitchell Trubisky,15757157,QB,4600,MIN@CHI 11/16/2020 08:15PM ET,CHI,13.1
RB,Nyheim Hines (15757279),Nyheim Hines,15757279,RB/FLEX,4600,IND@TEN 11/12/2020 08:20PM ET,IND,10.59
WR,Rashard Higgins (15757577),Rashard Higgins,15757577,WR/FLEX,4600,HOU@CLE 11/15/2020 01:00PM ET,CLE,8.94
RB,Devonta Freeman (15757277),Devonta Freeman,15757277,RB/FLEX,4600,PHI@NYG 11/15/2020 01:00PM ET,NYG,7.2
WR,Jakobi Meyers (15757583),Jakobi Meyers,15757583,WR/FLEX,4500,BAL@NE 11/15/2020 08:20PM ET,NE,14.4
QB,Marcus Mariota (15757160),Marcus Mariota,15757160,QB,4500,DEN@LV 11/15/2020 04:05PM ET,LV,0
WR,Henry Ruggs III (15757581),Henry Ruggs III,15757581,WR/FLEX,4500,DEN@LV 11/15/2020 04:05PM ET,LV,7.37
RB,Carlos Hyde (15757283),Carlos Hyde,15757283,RB/FLEX,4500,SEA@LAR 11/15/2020 04:25PM ET,SEA,8.48
WR,T.Y. Hilton (15757579),T.Y. Hilton,15757579,WR/FLEX,4500,IND@TEN 11/12/2020 08:20PM ET,IND,6.73
RB,Wayne Gallman Jr. (15757281),Wayne Gallman Jr.,15757281,RB/FLEX,4500,PHI@NYG 11/15/2020 01:00PM ET,NYG,8.43
TE,Evan Engram (15757895),Evan Engram,15757895,TE/FLEX,4500,PHI@NYG 11/15/2020 01:00PM ET,NYG,9.26
RB,James White (15757287),James White,15757287,RB/FLEX,4400,BAL@NE 11/15/2020 08:20PM ET,NE,8.27
WR,Kendrick Bourne (15757589),Kendrick Bourne,15757589,WR/FLEX,4400,SF@NO 11/15/2020 04:25PM ET,SF,8.28
WR,Marquez Valdes-Scantling (15757587),Marquez Valdes-Scantling,15757587,WR/FLEX,4400,JAX@GB 11/15/2020 01:00PM ET,GB,8.59
QB,Jacoby Brissett (15757162),Jacoby Brissett,15757162,QB,4400,IND@TEN 11/12/2020 08:20PM ET,IND,0.23
QB,Will Grier (15757161),Will Grier,15757161,QB,4400,TB@CAR 11/15/2020 01:00PM ET,CAR,0
WR,A.J. Green (15757585),A.J. Green,15757585,WR/FLEX,4400,CIN@PIT 11/15/2020 04:25PM ET,CIN,7.82
TE,Eric Ebron (15757897),Eric Ebron,15757897,TE/FLEX,4400,CIN@PIT 11/15/2020 04:25PM ET,PIT,9.31
DST,Steelers  (15758109),Steelers ,15758109,DST,4400,CIN@PIT 11/15/2020 04:25PM ET,PIT,10.12
RB,Joshua Kelley (15757285),Joshua Kelley,15757285,RB/FLEX,4400,LAC@MIA 11/15/2020 04:05PM ET,LAC,8.29
QB,Nathan Peterman (15757164),Nathan Peterman,15757164,QB,4300,DEN@LV 11/15/2020 04:05PM ET,LV,0
RB,Devin Singletary (15757291),Devin Singletary,15757291,RB/FLEX,4300,BUF@ARI 11/15/2020 04:05PM ET,BUF,9.76
RB,Jordan Wilkins (15757289),Jordan Wilkins,15757289,RB/FLEX,4300,IND@TEN 11/12/2020 08:20PM ET,IND,5.67
WR,Michael Pittman Jr. (15757591),Michael Pittman Jr.,15757591,WR/FLEX,4300,IND@TEN 11/12/2020 08:20PM ET,IND,5.5
QB,Ryan Finley (15757163),Ryan Finley,15757163,QB,4300,CIN@PIT 11/15/2020 04:25PM ET,CIN,0
WR,Preston Williams (15757593),Preston Williams,15757593,WR/FLEX,4300,LAC@MIA 11/15/2020 04:05PM ET,MIA,9.72
TE,Mike Gesicki (15757899),Mike Gesicki,15757899,TE/FLEX,4300,LAC@MIA 11/15/2020 04:05PM ET,MIA,8.76
RB,Sony Michel (15757297),Sony Michel,15757297,RB/FLEX,4200,BAL@NE 11/15/2020 08:20PM ET,NE,10.2
WR,Hunter Renfrow (15757599),Hunter Renfrow,15757599,WR/FLEX,4200,DEN@LV 11/15/2020 04:05PM ET,LV,9.49
WR,Tre'Quan Smith (15757597),Tre'Quan Smith,15757597,WR/FLEX,4200,SF@NO 11/15/2020 04:25PM ET,NO,9.31
RB,Cam Akers (15757295),Cam Akers,15757295,RB/FLEX,4200,SEA@LAR 11/15/2020 04:25PM ET,LAR,3.82
QB,Matt Barkley (15757166),Matt Barkley,15757166,QB,4200,BUF@ARI 11/15/2020 04:05PM ET,BUF,0.88
QB,Jalen Hurts (15757165),Jalen Hurts,15757165,QB,4200,PHI@NYG 11/15/2020 01:00PM ET,PHI,1.25
WR,Jalen Reagor (15757595),Jalen Reagor,15757595,WR/FLEX,4200,PHI@NYG 11/15/2020 01:00PM ET,PHI,9.27
TE,Dallas Goedert (15757901),Dallas Goedert,15757901,TE/FLEX,4200,PHI@NYG 11/15/2020 01:00PM ET,PHI,9.58
RB,Jordan Howard (15757293),Jordan Howard,15757293,RB/FLEX,4200,LAC@MIA 11/15/2020 04:05PM ET,MIA,5.6
QB,Robert Griffin III (15757173),Robert Griffin III,15757173,QB,4100,BAL@NE 11/15/2020 08:20PM ET,BAL,-0.18
QB,Brian Hoyer (15757174),Brian Hoyer,15757174,QB,4100,BAL@NE 11/15/2020 08:20PM ET,NE,4
WR,Julian Edelman (15757603),Julian Edelman,15757603,WR/FLEX,4100,BAL@NE 11/15/2020 08:20PM ET,NE,9.87
QB,Tim Boyle (15757172),Tim Boyle,15757172,QB,4100,JAX@GB 11/15/2020 01:00PM ET,GB,-0.1
QB,Geno Smith (15757171),Geno Smith,15757171,QB,4100,SEA@LAR 11/15/2020 04:25PM ET,SEA,0
QB,Sean Mannion (15757169),Sean Mannion,15757169,QB,4100,MIN@CHI 11/16/2020 08:15PM ET,MIN,0
QB,Tyler Bray (15757170),Tyler Bray,15757170,QB,4100,MIN@CHI 11/16/2020 08:15PM ET,CHI,0
WR,Darnell Mooney (15757601),Darnell Mooney,15757601,WR/FLEX,4100,MIN@CHI 11/16/2020 08:15PM ET,CHI,8.61
TE,Jimmy Graham (15757905),Jimmy Graham,15757905,TE/FLEX,4100,MIN@CHI 11/16/2020 08:15PM ET,CHI,10.58
QB,Logan Woodside (15757168),Logan Woodside,15757168,QB,4100,IND@TEN 11/12/2020 08:20PM ET,TEN,0
QB,Mason Rudolph (15757167),Mason Rudolph,15757167,QB,4100,CIN@PIT 11/15/2020 04:25PM ET,PIT,0.03
RB,DeAndre Washington (15757299),DeAndre Washington,15757299,RB/FLEX,4100,LAC@MIA 11/15/2020 04:05PM ET,MIA,1.7
TE,Hunter Henry (15757903),Hunter Henry,15757903,TE/FLEX,4100,LAC@MIA 11/15/2020 04:05PM ET,LAC,9.34
QB,Trace McSorley (15757190),Trace McSorley,15757190,QB,4000,BAL@NE 11/15/2020 08:20PM ET,BAL,0
RB,Justice Hill (15757471),Justice Hill,15757471,RB/FLEX,4000,BAL@NE 11/15/2020 08:20PM ET,BAL,0
RB,Patrick Ricard (15757473),Patrick Ricard,15757473,RB/FLEX,4000,BAL@NE 11/15/2020 08:20PM ET,BAL,1.92
RB,Rex Burkhead (15757475),Rex Burkhead,15757475,RB/FLEX,4000,BAL@NE 11/15/2020 08:20PM ET,NE,10.22
RB,J.J. Taylor (15757477),J.J. Taylor,15757477,RB/FLEX,4000,BAL@NE 11/15/2020 08:20PM ET,NE,2.8
RB,Jakob Johnson (15757479),Jakob Johnson,15757479,RB/FLEX,4000,BAL@NE 11/15/2020 08:20PM ET,NE,2.48
WR,Willie Snead IV (15757605),Willie Snead IV,15757605,WR/FLEX,4000,BAL@NE 11/15/2020 08:20PM ET,BAL,7.28
QB,David Blough (15757189),David Blough,15757189,QB,4000,WAS@DET 11/15/2020 01:00PM ET,DET,0
RB,Peyton Barber (15757459),Peyton Barber,15757459,RB/FLEX,4000,WAS@DET 11/15/2020 01:00PM ET,WAS,3.58
RB,Bryce Love (15757461),Bryce Love,15757461,RB/FLEX,4000,WAS@DET 11/15/2020 01:00PM ET,WAS,0
RB,Adrian Peterson (15757463),Adrian Peterson,15757463,RB/FLEX,4000,WAS@DET 11/15/2020 01:00PM ET,DET,7.99
RB,Kerryon Johnson (15757465),Kerryon Johnson,15757465,RB/FLEX,4000,WAS@DET 11/15/2020 01:00PM ET,DET,5.54
RB,Jonathan Williams (15757467),Jonathan Williams,15757467,RB/FLEX,4000,WAS@DET 11/15/2020 01:00PM ET,DET,0
