,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,HomeTeam,AwayTeam,OpposingTeam,OpponentUID,TeamUID,OffenseTeam,Week,UniquePlayer,Opponent,CALCAVGPTDOPPPlaysOFNS,CALCAVGPTDOPPToGoOFNS,CALCAVGPTDOPPYdsOFNS,CALCAVGPTDOPP1st%OFNS,CALCAVGPTDOPPTO%OFNS,CALCAVGPTDOPPTDOFNS,CALCAVGPTDOPPFGOFNS,CALCAVGPTDOPPnanOFNS,CALCAVGPTDOPPIntOFNS,CALCAVGPTDOPPFmbOFNS,CALCAVGPTDOPPSkOFNS,CALCAVGPTDOPPPassOFNS,CALCAVGPTDOPPRushOFNS,CALCAVGPTDOPPFGOFNS1,CALCAVGPTDOPPPuntOFNS,CALCAVGPTDOPPGDFNS,CALCAVGPTDOPPPlaysDFNS,CALCAVGPTDOPPToGoDFNS,CALCAVGPTDOPPYdsDFNS,CALCAVGPTDOPP1st%DFNS,CALCAVGPTDOPPTO%DFNS,CALCAVGPTDOPPTDDFNS,CALCAVGPTDOPPFGDFNS,CALCAVGPTDOPPnanDFNS,CALCAVGPTDOPPIntDFNS,CALCAVGPTDOPPFmbDFNS,CALCAVGPTDOPPSkDFNS,CALCAVGPTDOPPPassDFNS,CALCAVGPTDOPPRushDFNS,CALCAVGPTDOPPFGDFNS1,CALCAVGPTDOPPPuntDFNS,CALCAVGPTDOPPRkALLSCR,CALCAVGPTDOPPTDALLSCR,CALCAVGPTDOPPXPAALLSCR,CALCAVGPTDOPPXPMALLSCR,CALCAVGPTDOPPFGAALLSCR,CALCAVGPTDOPPFGMALLSCR,CALCAVGPTDOPP2PAALLSCR,CALCAVGPTDOPP2PMALLSCR,CALCAVGPTDOPPSftyALLSCR,CALCAVGPTDOPPRkDSTSCR,CALCAVGPTDOPPKRDSTSCR,CALCAVGPTDOPPPRDSTSCR,CALCAVGPTDOPPIRDSTSCR,CALCAVGPTDOPPFRDSTSCR,CALCAVGPTDOPPORDSTSCR,CALCAVGPTDOPPRetTDDSTSCR,CALCAVGPTDOPPPtsFor,CALCAVGPTDOPPPtsAgainst,DefenseUID,TmOFNS,CALCAVGPTDOFFPlaysOFNS,CALCAVGPTDOFFToGoOFNS,CALCAVGPTDOFFYdsOFNS,CALCAVGPTDOFF1st%OFNS,CALCAVGPTDOFFTO%OFNS,CALCAVGPTDOFFTDOFNS,CALCAVGPTDOFFFGOFNS,CALCAVGPTDOFFnanOFNS,CALCAVGPTDOFFIntOFNS,CALCAVGPTDOFFFmbOFNS,CALCAVGPTDOFFSkOFNS,CALCAVGPTDOFFPassOFNS,CALCAVGPTDOFFRushOFNS,CALCAVGPTDOFFFGOFNS1,CALCAVGPTDOFFPuntOFNS,CALCAVGPTDOFFGDFNS,CALCAVGPTDOFFPlaysDFNS,CALCAVGPTDOFFToGoDFNS,CALCAVGPTDOFFYdsDFNS,CALCAVGPTDOFF1st%DFNS,CALCAVGPTDOFFTO%DFNS,CALCAVGPTDOFFTDDFNS,CALCAVGPTDOFFFGDFNS,CALCAVGPTDOFFnanDFNS,CALCAVGPTDOFFIntDFNS,CALCAVGPTDOFFFmbDFNS,CALCAVGPTDOFFSkDFNS,CALCAVGPTDOFFPassDFNS,CALCAVGPTDOFFRushDFNS,CALCAVGPTDOFFFGDFNS1,CALCAVGPTDOFFPuntDFNS,CALCAVGPTDOFFRkALLSCR,CALCAVGPTDOFFTDALLSCR,CALCAVGPTDOFFXPAALLSCR,CALCAVGPTDOFFXPMALLSCR,CALCAVGPTDOFFFGAALLSCR,CALCAVGPTDOFFFGMALLSCR,CALCAVGPTDOFF2PAALLSCR,CALCAVGPTDOFF2PMALLSCR,CALCAVGPTDOFFSftyALLSCR,CALCAVGPTDOFFRkDSTSCR,CALCAVGPTDOFFKRDSTSCR,CALCAVGPTDOFFPRDSTSCR,CALCAVGPTDOFFIRDSTSCR,CALCAVGPTDOFFFRDSTSCR,CALCAVGPTDOFFORDSTSCR,CALCAVGPTDOFFRetTDDSTSCR,CALCAVGPTDOFFPtsFor,CALCAVGPTDOFFPtsAgainst,OffenseUID
0,DST,Saints  (15914580),Saints ,15914580,DST,3800,NO@PHI 12/13/2020 04:25PM ET,NO,8.25,PHI,NO,PHI,10003,10020,15260880,14,Saints DST15260880,NOR,75.16666666666667,7.675,4.233333333333333,0.21958333333333332,0.019333333333333334,2.3333333333333335,1.75,16.5,1.0,0.4166666666666667,2.9166666666666665,38.166666666666664,23.0,2.0,3.8333333333333335,1.0,79.91666666666667,7.441666666666666,4.583333333333333,0.26925000000000004,0.014000000000000004,3.0833333333333335,1.75,21.416666666666668,0.3333333333333333,0.75,2.0,36.333333333333336,29.583333333333332,2.0,3.75,18.583333333333332,2.1666666666666665,2.0,1.9166666666666667,1.9166666666666667,1.6666666666666667,0.16666666666666666,0.08333333333333333,0.0,14.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,20.083333333333332,28.916666666666668,10020,PHI,79.58333333333333,7.949999999999999,4.066666666666666,0.2308333333333333,0.02666666666666667,2.3333333333333335,1.0,18.416666666666668,1.4166666666666667,0.6666666666666666,4.25,41.083333333333336,24.25,1.3333333333333333,4.666666666666667,1.0,81.25,7.833333333333335,4.35,0.24050000000000005,0.011750000000000002,2.75,1.6666666666666667,19.5,0.25,0.6666666666666666,3.25,35.166666666666664,31.583333333333332,2.0,4.75,18.833333333333332,2.5833333333333335,1.4166666666666667,1.25,1.3333333333333333,1.0,1.1666666666666667,0.5833333333333334,0.08333333333333333,21.416666666666668,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.3333333333333333,20.916666666666668,25.416666666666668,10003
1,DST,Chiefs  (15914581),Chiefs ,15914581,DST,3500,KC@MIA 12/13/2020 01:00PM ET,KC,7.17,MIA,KC,MIA,10030,10008,15260868,14,Chiefs DST15260868,KAN,78.16666666666667,7.241666666666668,4.341666666666667,0.25033333333333335,0.019916666666666666,2.5,1.3333333333333333,19.666666666666668,1.1666666666666667,0.4166666666666667,1.6666666666666667,36.166666666666664,28.25,1.8333333333333333,3.25,1.0,79.25,7.466666666666668,5.216666666666666,0.29416666666666663,0.009583333333333333,3.5,1.8333333333333333,23.333333333333332,0.3333333333333333,0.4166666666666667,1.0833333333333333,40.416666666666664,25.083333333333332,2.0833333333333335,3.1666666666666665,17.416666666666668,2.5,2.3333333333333335,2.1666666666666665,1.8333333333333333,1.3333333333333333,0.16666666666666666,0.0,0.0,14.75,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,21.166666666666668,30.833333333333332,10008,MIA,73.66666666666667,7.3999999999999995,4.158333333333334,0.2423333333333333,0.015333333333333338,2.25,2.3333333333333335,18.0,0.75,0.3333333333333333,2.1666666666666665,34.666666666666664,25.583333333333332,2.4166666666666665,4.5,1.0,77.58333333333333,7.300000000000001,4.8083333333333345,0.25275,0.022416666666666668,2.4166666666666665,0.75,19.666666666666668,1.0,0.75,2.3333333333333335,36.916666666666664,27.25,1.1666666666666667,4.25,16.75,2.5833333333333335,2.25,2.25,2.4166666666666665,2.3333333333333335,0.3333333333333333,0.25,0.0,15.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.25,25.25,17.666666666666668,10030
2,DST,Steelers  (15914582),Steelers ,15914582,DST,3400,PIT@BUF 12/13/2020 08:20PM ET,PIT,10.58,BUF,PIT,BUF,10002,10001,15260860,14,Steelers DST15260860,PIT,77.25,8.15,3.9166666666666665,0.21008333333333332,0.023750000000000004,2.0,1.4166666666666667,16.333333333333332,1.3333333333333333,0.5,3.5,38.416666666666664,24.166666666666668,1.6666666666666667,5.0,1.0,80.08333333333333,7.566666666666666,4.366666666666666,0.24333333333333332,0.011333333333333334,3.25,1.6666666666666667,19.5,0.5833333333333334,0.3333333333333333,1.0,40.0,26.083333333333332,1.75,4.416666666666667,20.916666666666668,2.0,1.75,1.75,1.4166666666666667,1.1666666666666667,0.25,0.16666666666666666,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,17.583333333333332,27.666666666666668,10001,BUF,77.72727272727273,7.509090909090909,4.927272727272727,0.28863636363636364,0.016272727272727276,3.1818181818181817,1.9090909090909092,22.454545454545453,0.6363636363636364,0.6363636363636364,1.9090909090909092,39.18181818181818,24.90909090909091,2.4545454545454546,2.3636363636363638,1.0,77.0909090909091,7.245454545454546,4.827272727272727,0.27936363636363637,0.021818181818181816,3.0,1.7272727272727273,21.727272727272727,0.8181818181818182,0.8181818181818182,2.4545454545454546,36.27272727272727,27.363636363636363,1.8181818181818181,2.8181818181818183,9.454545454545455,3.1818181818181817,3.090909090909091,3.0,2.4545454545454546,1.9090909090909092,0.09090909090909091,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,27.818181818181817,26.272727272727273,10002
3,DST,Packers  (15914584),Packers ,15914584,DST,3300,GB@DET 12/13/2020 04:25PM ET,GB,5.92,DET,GB,DET,10015,10016,15260875,14,Packers DST15260875,GNB,74.18181818181819,7.454545454545454,4.6,0.2528181818181819,0.012181818181818183,2.6363636363636362,1.4545454545454546,18.636363636363637,0.5454545454545454,0.36363636363636365,2.5454545454545454,34.09090909090909,25.545454545454547,1.7272727272727273,3.8181818181818183,1.0,76.36363636363636,7.372727272727274,5.181818181818181,0.26245454545454544,0.011,3.727272727272727,1.2727272727272727,20.09090909090909,0.36363636363636365,0.45454545454545453,1.2727272727272727,36.36363636363637,26.363636363636363,1.2727272727272727,3.1818181818181817,14.727272727272727,2.909090909090909,2.5454545454545454,2.3636363636363638,1.7272727272727273,1.4545454545454546,0.36363636363636365,0.36363636363636365,0.0,15.181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.2727272727272727,24.90909090909091,30.545454545454547,10016,DET,76.08333333333333,7.849999999999999,4.425,0.23908333333333334,0.012750000000000003,2.5,1.4166666666666667,18.416666666666668,0.75,0.25,2.8333333333333335,38.833333333333336,23.0,2.0833333333333335,4.0,1.0,80.75,7.475000000000001,4.908333333333334,0.28550000000000003,0.013583333333333334,3.4166666666666665,1.0833333333333333,23.083333333333332,0.75,0.3333333333333333,1.4166666666666667,36.833333333333336,31.0,1.25,3.5,15.0,2.75,2.5833333333333335,2.5,2.0833333333333335,1.5,0.16666666666666666,0.16666666666666666,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,23.833333333333332,29.833333333333332,10015
4,DST,Patriots  (15914583),Patriots ,15914583,DST,3300,NE@LAR 12/10/2020 08:20PM ET,NE,8.0,LAR,NE,LAR,10022,10006,15260865,14,Patriots DST15260865,NWE,71.58333333333333,7.324999999999999,4.866666666666667,0.268,0.019833333333333335,2.3333333333333335,1.5833333333333333,19.083333333333332,1.0833333333333333,0.3333333333333333,1.5833333333333333,33.083333333333336,26.083333333333332,1.8333333333333333,3.0833333333333335,1.0,76.66666666666667,7.541666666666668,4.625,0.2758333333333333,0.017416666666666667,2.3333333333333335,1.6666666666666667,21.25,0.9166666666666666,0.3333333333333333,1.8333333333333333,30.833333333333332,33.25,1.8333333333333333,3.0,18.333333333333332,2.3333333333333335,2.25,2.0833333333333335,2.0,1.6666666666666667,0.08333333333333333,0.08333333333333333,0.0,17.75,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,21.25,22.833333333333332,10006,LAR,82.45454545454545,7.336363636363637,4.872727272727273,0.2732727272727273,0.01490909090909091,3.090909090909091,1.1818181818181819,22.636363636363637,0.7272727272727273,0.5454545454545454,1.2727272727272727,39.36363636363637,30.09090909090909,1.7272727272727273,3.8181818181818183,1.0,76.54545454545455,7.481818181818183,3.690909090909091,0.224,0.022636363636363635,2.090909090909091,1.1818181818181819,17.363636363636363,1.0,0.7272727272727273,3.090909090909091,39.45454545454545,23.0,1.3636363636363635,5.090909090909091,15.454545454545455,3.1818181818181817,3.090909090909091,2.727272727272727,1.7272727272727273,1.1818181818181819,0.09090909090909091,0.09090909090909091,0.0,24.09090909090909,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,25.545454545454547,20.0,10022
5,DST,Rams  (15914586),Rams ,15914586,DST,3200,NE@LAR 12/10/2020 08:20PM ET,LAR,8.5,LAR,NE,NE,10006,10022,15260882,14,Rams DST15260882,LAR,76.54545454545455,7.481818181818183,3.690909090909091,0.224,0.022636363636363635,2.090909090909091,1.1818181818181819,17.363636363636363,1.0,0.7272727272727273,3.090909090909091,39.45454545454545,23.0,1.3636363636363635,5.090909090909091,1.0,82.45454545454545,7.336363636363637,4.872727272727273,0.2732727272727273,0.01490909090909091,3.090909090909091,1.1818181818181819,22.636363636363637,0.7272727272727273,0.5454545454545454,1.2727272727272727,39.36363636363637,30.09090909090909,1.7272727272727273,3.8181818181818183,18.181818181818183,2.3636363636363638,2.272727272727273,2.272727272727273,1.3636363636363635,1.1818181818181819,0.09090909090909091,0.0,0.0,16.90909090909091,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.2727272727272727,20.0,25.545454545454547,10022,NWE,76.91666666666667,7.583333333333335,4.7,0.27599999999999997,0.017416666666666667,2.25,1.6666666666666667,21.333333333333332,0.9166666666666666,0.3333333333333333,1.75,31.75,32.666666666666664,1.8333333333333333,2.9166666666666665,1.0,71.16666666666667,7.291666666666665,4.991666666666667,0.26616666666666666,0.019833333333333335,2.3333333333333335,1.75,18.833333333333332,1.0833333333333333,0.3333333333333333,1.3333333333333333,32.416666666666664,26.166666666666668,2.0,3.0833333333333335,17.333333333333332,2.5833333333333335,2.3333333333333335,2.1666666666666665,1.8333333333333333,1.6666666666666667,0.25,0.08333333333333333,0.0,17.916666666666668,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,22.833333333333332,21.25,10006
6,DST,Colts  (15914585),Colts ,15914585,DST,3200,IND@LV 12/13/2020 04:05PM ET,IND,9.5,LV,IND,LV,10017,10009,15260867,14,Colts DST15260867,IND,74.66666666666667,7.558333333333334,4.183333333333333,0.23866666666666667,0.02266666666666667,2.25,1.4166666666666667,18.0,1.1666666666666667,0.5,2.4166666666666665,35.166666666666664,25.416666666666668,1.75,3.9166666666666665,1.0,78.83333333333333,7.633333333333333,4.683333333333333,0.2609166666666667,0.013083333333333334,2.5,2.25,20.583333333333332,0.75,0.25,1.1666666666666667,36.083333333333336,29.333333333333332,2.5,2.9166666666666665,16.416666666666668,2.6666666666666665,2.5,2.5,1.5833333333333333,1.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,12.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.25,22.583333333333332,26.833333333333332,10009,LVR,77.66666666666667,6.941666666666667,4.833333333333333,0.2695,0.015333333333333336,3.3333333333333335,1.9166666666666667,20.833333333333332,0.4166666666666667,0.75,1.3333333333333333,34.0,29.833333333333332,2.0833333333333335,2.5833333333333335,1.0,79.08333333333333,7.583333333333333,4.933333333333333,0.29283333333333333,0.015083333333333336,3.4166666666666665,1.3333333333333333,23.25,0.8333333333333334,0.3333333333333333,1.1666666666666667,38.75,26.333333333333332,1.5,2.9166666666666665,15.083333333333334,3.0,3.0,2.9166666666666665,2.1666666666666665,2.0,0.0,0.0,0.0,23.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,26.916666666666668,28.916666666666668,10017
7,DST,Titans  (15914587),Titans ,15914587,DST,3100,TEN@JAX 12/13/2020 01:00PM ET,TEN,4.25,JAX,TEN,JAX,10025,10013,15260871,14,Titans DST15260871,TEN,82.58333333333333,7.325,4.8,0.27275,0.018,3.25,1.5833333333333333,22.5,0.9166666666666666,0.5833333333333334,1.0833333333333333,39.833333333333336,28.833333333333332,1.75,3.0833333333333335,1.0,78.16666666666667,7.3,4.8500000000000005,0.26758333333333334,0.01275,3.5,1.3333333333333333,21.0,0.5,0.5,1.5833333333333333,34.5,29.0,2.0,3.4166666666666665,11.166666666666666,3.4166666666666665,2.9166666666666665,2.75,1.3333333333333333,1.25,0.5,0.08333333333333333,0.0,10.916666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,27.166666666666668,29.916666666666668,10013,JAX,76.58333333333333,7.499999999999999,4.166666666666667,0.23266666666666666,0.02625,2.0,1.25,18.0,1.4166666666666667,0.5833333333333334,2.75,40.833333333333336,21.583333333333332,1.6666666666666667,4.0,1.0,81.83333333333333,7.424999999999998,5.041666666666666,0.26125000000000004,0.013416666666666667,3.3333333333333335,2.0833333333333335,21.333333333333332,0.8333333333333334,0.25,1.0833333333333333,37.5,30.333333333333332,2.5833333333333335,3.5,16.666666666666668,2.5,1.75,1.4166666666666667,1.8333333333333333,1.3333333333333333,0.75,0.25,0.0,13.333333333333334,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.25,20.916666666666668,29.166666666666668,10025
8,DST,Bears  (15914589),Bears ,15914589,DST,3000,HOU@CHI 12/13/2020 01:00PM ET,CHI,5.42,CHI,HOU,HOU,10031,10005,15260864,14,Bears DST15260864,CHI,80.0909090909091,7.881818181818181,4.363636363636364,0.22745454545454544,0.015000000000000001,2.090909090909091,2.3636363636363638,18.272727272727273,0.6363636363636364,0.5454545454545454,2.090909090909091,37.72727272727273,28.09090909090909,2.909090909090909,4.2727272727272725,1.0,78.81818181818181,7.581818181818182,3.8454545454545457,0.22499999999999998,0.016181818181818183,2.090909090909091,1.6363636363636365,17.90909090909091,1.0,0.2727272727272727,2.4545454545454546,42.09090909090909,22.454545454545453,1.8181818181818181,4.818181818181818,19.90909090909091,2.1818181818181817,2.090909090909091,1.9090909090909092,2.909090909090909,2.3636363636363638,0.09090909090909091,0.0,0.0,13.818181818181818,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,22.09090909090909,20.09090909090909,10005,HOU,72.25,7.424999999999998,5.058333333333334,0.2583333333333333,0.011666666666666667,2.5833333333333335,1.6666666666666667,18.666666666666668,0.5,0.3333333333333333,2.5833333333333335,37.083333333333336,21.5,2.0833333333333335,3.6666666666666665,1.0,80.75,7.5249999999999995,5.091666666666667,0.2794166666666667,0.005916666666666667,3.0833333333333335,1.4166666666666667,22.583333333333332,0.16666666666666666,0.3333333333333333,2.0833333333333335,36.416666666666664,30.666666666666668,1.8333333333333333,3.5,15.666666666666666,2.75,2.5,2.3333333333333335,2.0,1.6666666666666667,0.25,0.08333333333333333,0.0,12.333333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,24.0,26.75,10031
9,DST,Seahawks  (15914588),Seahawks ,15914588,DST,3000,NYJ@SEA 12/13/2020 04:05PM ET,SEA,5.83,SEA,NYJ,NYJ,10028,10021,15260881,14,Seahawks DST15260881,SEA,84.16666666666667,7.425,4.858333333333333,0.2803333333333333,0.018500000000000003,3.0833333333333335,1.75,23.75,1.0,0.5833333333333334,2.6666666666666665,44.583333333333336,25.416666666666668,2.0,3.3333333333333335,1.0,79.5,7.566666666666667,4.874999999999999,0.2691666666666667,0.017499999999999998,3.5,1.25,21.416666666666668,0.9166666666666666,0.5,3.4166666666666665,39.083333333333336,25.583333333333332,1.3333333333333333,3.9166666666666665,12.333333333333334,3.1666666666666665,2.5,2.0,2.0,1.75,0.6666666666666666,0.25,0.0,13.916666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,26.75,28.916666666666668,10021,NYJ,73.08333333333333,7.533333333333334,3.8666666666666676,0.20908333333333332,0.017916666666666668,1.8333333333333333,1.25,15.083333333333334,0.9166666666666666,0.3333333333333333,2.5833333333333335,34.083333333333336,24.5,1.4166666666666667,4.833333333333333,1.0,81.91666666666667,7.7749999999999995,4.958333333333333,0.27,0.014416666666666668,3.1666666666666665,2.0,22.166666666666668,0.6666666666666666,0.5,1.5833333333333333,40.25,28.5,2.4166666666666665,3.0833333333333335,23.083333333333332,1.5833333333333333,1.4166666666666667,1.1666666666666667,1.5833333333333333,1.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,19.75,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,14.833333333333334,29.25,10028
