,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,HomeTeam,AwayTeam,OpposingTeam,OpponentUID,TeamUID,OffenseTeam,Week,UniquePlayer,TmOFNS,CALCAVGPTDOFFPlaysOFNS,CALCAVGPTDOFFToGoOFNS,CALCAVGPTDOFFYdsOFNS,CALCAVGPTDOFF1st%OFNS,CALCAVGPTDOFFTO%OFNS,CALCAVGPTDOFFTDOFNS,CALCAVGPTDOFFFGOFNS,CALCAVGPTDOFFnanOFNS,CALCAVGPTDOFFIntOFNS,CALCAVGPTDOFFFmbOFNS,CALCAVGPTDOFFSkOFNS,CALCAVGPTDOFFPassOFNS,CALCAVGPTDOFFRushOFNS,CALCAVGPTDOFFFGOFNS1,CALCAVGPTDOFFPuntOFNS,CALCAVGPTDOFFGDFNS,CALCAVGPTDOFFPlaysDFNS,CALCAVGPTDOFFToGoDFNS,CALCAVGPTDOFFYdsDFNS,CALCAVGPTDOFF1st%DFNS,CALCAVGPTDOFFTO%DFNS,CALCAVGPTDOFFTDDFNS,CALCAVGPTDOFFFGDFNS,CALCAVGPTDOFFnanDFNS,CALCAVGPTDOFFIntDFNS,CALCAVGPTDOFFFmbDFNS,CALCAVGPTDOFFSkDFNS,CALCAVGPTDOFFPassDFNS,CALCAVGPTDOFFRushDFNS,CALCAVGPTDOFFFGDFNS1,CALCAVGPTDOFFPuntDFNS,CALCAVGPTDOFFRkALLSCR,CALCAVGPTDOFFTDALLSCR,CALCAVGPTDOFFXPAALLSCR,CALCAVGPTDOFFXPMALLSCR,CALCAVGPTDOFFFGAALLSCR,CALCAVGPTDOFFFGMALLSCR,CALCAVGPTDOFF2PAALLSCR,CALCAVGPTDOFF2PMALLSCR,CALCAVGPTDOFFSftyALLSCR,CALCAVGPTDOFFRkDSTSCR,CALCAVGPTDOFFKRDSTSCR,CALCAVGPTDOFFPRDSTSCR,CALCAVGPTDOFFIRDSTSCR,CALCAVGPTDOFFFRDSTSCR,CALCAVGPTDOFFORDSTSCR,CALCAVGPTDOFFRetTDDSTSCR,CALCAVGPTDOFFPtsFor,CALCAVGPTDOFFPtsAgainst,OffenseUID,Opponent,CALCAVGPTDOPPPlaysOFNS,CALCAVGPTDOPPToGoOFNS,CALCAVGPTDOPPYdsOFNS,CALCAVGPTDOPP1st%OFNS,CALCAVGPTDOPPTO%OFNS,CALCAVGPTDOPPTDOFNS,CALCAVGPTDOPPFGOFNS,CALCAVGPTDOPPnanOFNS,CALCAVGPTDOPPIntOFNS,CALCAVGPTDOPPFmbOFNS,CALCAVGPTDOPPSkOFNS,CALCAVGPTDOPPPassOFNS,CALCAVGPTDOPPRushOFNS,CALCAVGPTDOPPFGOFNS1,CALCAVGPTDOPPPuntOFNS,CALCAVGPTDOPPGDFNS,CALCAVGPTDOPPPlaysDFNS,CALCAVGPTDOPPToGoDFNS,CALCAVGPTDOPPYdsDFNS,CALCAVGPTDOPP1st%DFNS,CALCAVGPTDOPPTO%DFNS,CALCAVGPTDOPPTDDFNS,CALCAVGPTDOPPFGDFNS,CALCAVGPTDOPPnanDFNS,CALCAVGPTDOPPIntDFNS,CALCAVGPTDOPPFmbDFNS,CALCAVGPTDOPPSkDFNS,CALCAVGPTDOPPPassDFNS,CALCAVGPTDOPPRushDFNS,CALCAVGPTDOPPFGDFNS1,CALCAVGPTDOPPPuntDFNS,CALCAVGPTDOPPRkALLSCR,CALCAVGPTDOPPTDALLSCR,CALCAVGPTDOPPXPAALLSCR,CALCAVGPTDOPPXPMALLSCR,CALCAVGPTDOPPFGAALLSCR,CALCAVGPTDOPPFGMALLSCR,CALCAVGPTDOPP2PAALLSCR,CALCAVGPTDOPP2PMALLSCR,CALCAVGPTDOPPSftyALLSCR,CALCAVGPTDOPPRkDSTSCR,CALCAVGPTDOPPKRDSTSCR,CALCAVGPTDOPPPRDSTSCR,CALCAVGPTDOPPIRDSTSCR,CALCAVGPTDOPPFRDSTSCR,CALCAVGPTDOPPORDSTSCR,CALCAVGPTDOPPRetTDDSTSCR,CALCAVGPTDOPPPtsFor,CALCAVGPTDOPPPtsAgainst,DefenseUID,Player,CALCAVGPPDOFFCmpPass,CALCAVGPPDOFFAttPass,CALCAVGPPDOFFCmp%Pass,CALCAVGPPDOFFYdsPass1,CALCAVGPPDOFFTDPass,CALCAVGPPDOFFIntPass,CALCAVGPPDOFFSkPass,CALCAVGPPDOFFYdsPass2,CALCAVGPPDOFFY/APass,CALCAVGPPDOFF1DPass,CALCAVGPPDOFFRateRec,CALCAVGPPDOFFTgtRec,CALCAVGPPDOFFRecRec,CALCAVGPPDOFFCtch%Rec,CALCAVGPPDOFFYdsRec,CALCAVGPPDOFFTDRec,CALCAVGPPDOFF1DRec,CALCAVGPPDOFFAttRush,CALCAVGPPDOFFYdsRush,CALCAVGPPDOFFY/ARush,CALCAVGPPDOFFTDRush,CALCAVGPPDOFF1DRush,CALCAVGPPDOFFSkYdsPass
71,WR,KhaDarel Hodge (15870500),KhaDarel Hodge,15870500,WR/FLEX,3300,CLE@TEN 12/06/2020 01:00PM ET,CLE,4.08,TEN,CLE,TEN,10013,10027,15260885,13,KhaDarel HodgeWR15260885,CLE,75.0,7.5181818181818185,4.590909090909091,0.24963636363636368,0.014818181818181819,2.4545454545454546,1.3636363636363635,18.818181818181817,0.6363636363636364,0.45454545454545453,1.6363636363636365,28.90909090909091,32.54545454545455,1.7272727272727273,3.5454545454545454,1.0,78.9090909090909,7.463636363636362,4.427272727272727,0.27054545454545453,0.023,2.909090909090909,1.3636363636363635,21.636363636363637,1.0,0.8181818181818182,2.909090909090909,40.18181818181818,26.09090909090909,1.6363636363636365,3.0,13.909090909090908,2.8181818181818183,2.727272727272727,2.5454545454545454,1.6363636363636365,1.3636363636363635,0.09090909090909091,0.09090909090909091,0.18181818181818182,6.090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,23.727272727272727,26.0,10027,TEN,82.27272727272727,7.345454545454547,4.754545454545455,0.27218181818181814,0.018545454545454546,3.090909090909091,1.5454545454545454,22.363636363636363,1.0,0.5454545454545454,1.1818181818181819,40.36363636363637,28.181818181818183,1.7272727272727273,3.090909090909091,1.0,77.81818181818181,7.345454545454545,4.8090909090909095,0.26754545454545453,0.010545454545454545,3.3636363636363638,1.4545454545454546,20.90909090909091,0.45454545454545453,0.36363636363636365,1.4545454545454546,33.27272727272727,30.0,2.1818181818181817,3.4545454545454546,12.0,3.272727272727273,2.727272727272727,2.5454545454545454,1.2727272727272727,1.1818181818181819,0.5454545454545454,0.09090909090909091,0.0,11.454545454545455,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,25.90909090909091,29.454545454545453,10013,KhaDarel HodgeWR15260885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,1.5,0.42216666666666663,32.833333333333336,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
72,WR,Odell Beckham Jr. (15870708),Odell Beckham Jr.,15870708,WR/FLEX,3000,CLE@TEN 12/06/2020 01:00PM ET,CLE,12.4,TEN,CLE,TEN,10013,10027,15260885,13,Odell Beckham Jr.WR15260885,CLE,75.0,7.5181818181818185,4.590909090909091,0.24963636363636368,0.014818181818181819,2.4545454545454546,1.3636363636363635,18.818181818181817,0.6363636363636364,0.45454545454545453,1.6363636363636365,28.90909090909091,32.54545454545455,1.7272727272727273,3.5454545454545454,1.0,78.9090909090909,7.463636363636362,4.427272727272727,0.27054545454545453,0.023,2.909090909090909,1.3636363636363635,21.636363636363637,1.0,0.8181818181818182,2.909090909090909,40.18181818181818,26.09090909090909,1.6363636363636365,3.0,13.909090909090908,2.8181818181818183,2.727272727272727,2.5454545454545454,1.6363636363636365,1.3636363636363635,0.09090909090909091,0.09090909090909091,0.18181818181818182,6.090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,23.727272727272727,26.0,10027,TEN,82.27272727272727,7.345454545454547,4.754545454545455,0.27218181818181814,0.018545454545454546,3.090909090909091,1.5454545454545454,22.363636363636363,1.0,0.5454545454545454,1.1818181818181819,40.36363636363637,28.181818181818183,1.7272727272727273,3.090909090909091,1.0,77.81818181818181,7.345454545454545,4.8090909090909095,0.26754545454545453,0.010545454545454545,3.3636363636363638,1.4545454545454546,20.90909090909091,0.45454545454545453,0.36363636363636365,1.4545454545454546,33.27272727272727,30.0,2.1818181818181817,3.4545454545454546,12.0,3.272727272727273,2.727272727272727,2.5454545454545454,1.2727272727272727,1.1818181818181819,0.5454545454545454,0.09090909090909091,0.0,11.454545454545455,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,25.90909090909091,29.454545454545453,10013,Odell Beckham Jr.WR15260885,0.14285714285714285,0.14285714285714285,14.285714285714286,2.5714285714285716,0.0,0.0,0.0,0.0,2.5714285714285716,0.14285714285714285,16.97142857142857,6.142857142857143,3.2857142857142856,0.49742857142857144,45.57142857142857,0.42857142857142855,2.4285714285714284,0.42857142857142855,10.285714285714286,5.071428571428571,0.14285714285714285,0.2857142857142857,0.0
73,TE,Harrison Bryant (15870950),Harrison Bryant,15870950,TE/FLEX,2500,CLE@TEN 12/06/2020 01:00PM ET,CLE,4.84,TEN,CLE,TEN,10013,10027,15260885,13,Harrison BryantTE15260885,CLE,75.0,7.5181818181818185,4.590909090909091,0.24963636363636368,0.014818181818181819,2.4545454545454546,1.3636363636363635,18.818181818181817,0.6363636363636364,0.45454545454545453,1.6363636363636365,28.90909090909091,32.54545454545455,1.7272727272727273,3.5454545454545454,1.0,78.9090909090909,7.463636363636362,4.427272727272727,0.27054545454545453,0.023,2.909090909090909,1.3636363636363635,21.636363636363637,1.0,0.8181818181818182,2.909090909090909,40.18181818181818,26.09090909090909,1.6363636363636365,3.0,13.909090909090908,2.8181818181818183,2.727272727272727,2.5454545454545454,1.6363636363636365,1.3636363636363635,0.09090909090909091,0.09090909090909091,0.18181818181818182,6.090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,23.727272727272727,26.0,10027,TEN,82.27272727272727,7.345454545454547,4.754545454545455,0.27218181818181814,0.018545454545454546,3.090909090909091,1.5454545454545454,22.363636363636363,1.0,0.5454545454545454,1.1818181818181819,40.36363636363637,28.181818181818183,1.7272727272727273,3.090909090909091,1.0,77.81818181818181,7.345454545454545,4.8090909090909095,0.26754545454545453,0.010545454545454545,3.3636363636363638,1.4545454545454546,20.90909090909091,0.45454545454545453,0.36363636363636365,1.4545454545454546,33.27272727272727,30.0,2.1818181818181817,3.4545454545454546,12.0,3.272727272727273,2.727272727272727,2.5454545454545454,1.2727272727272727,1.1818181818181819,0.5454545454545454,0.09090909090909091,0.0,11.454545454545455,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,25.90909090909091,29.454545454545453,10013,Harrison BryantTE15260885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,1.875,0.6,18.875,0.375,1.25,0.0,0.0,0.0,0.0,0.0,0.0
74,TE,David Njoku (15870952),David Njoku,15870952,TE/FLEX,2500,CLE@TEN 12/06/2020 01:00PM ET,CLE,5.03,TEN,CLE,TEN,10013,10027,15260885,13,David NjokuTE15260885,CLE,75.0,7.5181818181818185,4.590909090909091,0.24963636363636368,0.014818181818181819,2.4545454545454546,1.3636363636363635,18.818181818181817,0.6363636363636364,0.45454545454545453,1.6363636363636365,28.90909090909091,32.54545454545455,1.7272727272727273,3.5454545454545454,1.0,78.9090909090909,7.463636363636362,4.427272727272727,0.27054545454545453,0.023,2.909090909090909,1.3636363636363635,21.636363636363637,1.0,0.8181818181818182,2.909090909090909,40.18181818181818,26.09090909090909,1.6363636363636365,3.0,13.909090909090908,2.8181818181818183,2.727272727272727,2.5454545454545454,1.6363636363636365,1.3636363636363635,0.09090909090909091,0.09090909090909091,0.18181818181818182,6.090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,23.727272727272727,26.0,10027,TEN,82.27272727272727,7.345454545454547,4.754545454545455,0.27218181818181814,0.018545454545454546,3.090909090909091,1.5454545454545454,22.363636363636363,1.0,0.5454545454545454,1.1818181818181819,40.36363636363637,28.181818181818183,1.7272727272727273,3.090909090909091,1.0,77.81818181818181,7.345454545454545,4.8090909090909095,0.26754545454545453,0.010545454545454545,3.3636363636363638,1.4545454545454546,20.90909090909091,0.45454545454545453,0.36363636363636365,1.4545454545454546,33.27272727272727,30.0,2.1818181818181817,3.4545454545454546,12.0,3.272727272727273,2.727272727272727,2.5454545454545454,1.2727272727272727,1.1818181818181819,0.5454545454545454,0.09090909090909091,0.0,11.454545454545455,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,25.90909090909091,29.454545454545453,10013,David NjokuTE15260885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,1.1428571428571428,0.47614285714285715,14.571428571428571,0.2857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
75,QB,Deshaun Watson (15869970),Deshaun Watson,15869970,QB,7500,IND@HOU 12/06/2020 01:00PM ET,HOU,25.48,HOU,IND,IND,10009,10031,15260889,13,Deshaun WatsonQB15260889,HOU,72.0,7.372727272727271,5.036363636363637,0.2575454545454545,0.010272727272727274,2.6363636363636362,1.6363636363636365,18.545454545454547,0.45454545454545453,0.2727272727272727,2.3636363636363638,36.54545454545455,21.727272727272727,2.0,3.727272727272727,1.0,80.63636363636364,7.427272727272728,5.1454545454545455,0.2793636363636364,0.006454545454545455,3.090909090909091,1.4545454545454546,22.545454545454547,0.18181818181818182,0.36363636363636365,2.0,36.27272727272727,30.818181818181817,1.9090909090909092,3.3636363636363638,15.272727272727273,2.8181818181818183,2.5454545454545454,2.3636363636363638,1.9090909090909092,1.6363636363636365,0.2727272727272727,0.09090909090909091,0.0,12.363636363636363,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,24.363636363636363,27.0,10031,IND,74.63636363636364,7.5181818181818185,4.081818181818182,0.2360909090909091,0.022272727272727274,2.272727272727273,1.3636363636363635,17.818181818181817,1.1818181818181819,0.45454545454545453,2.1818181818181817,34.45454545454545,26.0,1.6363636363636365,4.0,1.0,78.54545454545455,7.545454545454546,4.699999999999999,0.2591818181818182,0.014272727272727272,2.4545454545454546,2.3636363636363638,20.363636363636363,0.8181818181818182,0.2727272727272727,1.0,35.90909090909091,29.363636363636363,2.6363636363636362,2.727272727272727,16.09090909090909,2.727272727272727,2.5454545454545454,2.5454545454545454,1.4545454545454546,1.1818181818181819,0.18181818181818182,0.18181818181818182,0.09090909090909091,12.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,22.818181818181817,27.09090909090909,10009,Deshaun WatsonQB15260889,23.727272727272727,34.09090909090909,69.26363636363638,293.3636363636364,2.0,0.45454545454545453,2.3636363636363638,-12.727272727272727,8.590909090909092,13.727272727272727,109.25454545454546,0.0,0.0,0.0,0.0,0.0,0.0,5.454545454545454,27.727272727272727,5.511818181818182,0.2727272727272727,1.9090909090909092,-12.727272727272727
76,WR,Will Fuller V (15870350),Will Fuller V,15870350,WR/FLEX,7100,IND@HOU 12/06/2020 01:00PM ET,HOU,18.54,HOU,IND,IND,10009,10031,15260889,13,Will Fuller VWR15260889,HOU,72.0,7.372727272727271,5.036363636363637,0.2575454545454545,0.010272727272727274,2.6363636363636362,1.6363636363636365,18.545454545454547,0.45454545454545453,0.2727272727272727,2.3636363636363638,36.54545454545455,21.727272727272727,2.0,3.727272727272727,1.0,80.63636363636364,7.427272727272728,5.1454545454545455,0.2793636363636364,0.006454545454545455,3.090909090909091,1.4545454545454546,22.545454545454547,0.18181818181818182,0.36363636363636365,2.0,36.27272727272727,30.818181818181817,1.9090909090909092,3.3636363636363638,15.272727272727273,2.8181818181818183,2.5454545454545454,2.3636363636363638,1.9090909090909092,1.6363636363636365,0.2727272727272727,0.09090909090909091,0.0,12.363636363636363,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,24.363636363636363,27.0,10031,IND,74.63636363636364,7.5181818181818185,4.081818181818182,0.2360909090909091,0.022272727272727274,2.272727272727273,1.3636363636363635,17.818181818181817,1.1818181818181819,0.45454545454545453,2.1818181818181817,34.45454545454545,26.0,1.6363636363636365,4.0,1.0,78.54545454545455,7.545454545454546,4.699999999999999,0.2591818181818182,0.014272727272727272,2.4545454545454546,2.3636363636363638,20.363636363636363,0.8181818181818182,0.2727272727272727,1.0,35.90909090909091,29.363636363636363,2.6363636363636362,2.727272727272727,16.09090909090909,2.727272727272727,2.5454545454545454,2.5454545454545454,1.4545454545454546,1.1818181818181819,0.18181818181818182,0.18181818181818182,0.09090909090909091,12.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,22.818181818181817,27.09090909090909,10009,Will Fuller VWR15260889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.909090909090909,4.818181818181818,0.6479090909090909,71.63636363636364,0.5454545454545454,3.272727272727273,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
77,RB,Duke Johnson (15870084),Duke Johnson,15870084,RB/FLEX,5800,IND@HOU 12/06/2020 01:00PM ET,HOU,7.59,HOU,IND,IND,10009,10031,15260889,13,Duke JohnsonRB15260889,HOU,72.0,7.372727272727271,5.036363636363637,0.2575454545454545,0.010272727272727274,2.6363636363636362,1.6363636363636365,18.545454545454547,0.45454545454545453,0.2727272727272727,2.3636363636363638,36.54545454545455,21.727272727272727,2.0,3.727272727272727,1.0,80.63636363636364,7.427272727272728,5.1454545454545455,0.2793636363636364,0.006454545454545455,3.090909090909091,1.4545454545454546,22.545454545454547,0.18181818181818182,0.36363636363636365,2.0,36.27272727272727,30.818181818181817,1.9090909090909092,3.3636363636363638,15.272727272727273,2.8181818181818183,2.5454545454545454,2.3636363636363638,1.9090909090909092,1.6363636363636365,0.2727272727272727,0.09090909090909091,0.0,12.363636363636363,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,24.363636363636363,27.0,10031,IND,74.63636363636364,7.5181818181818185,4.081818181818182,0.2360909090909091,0.022272727272727274,2.272727272727273,1.3636363636363635,17.818181818181817,1.1818181818181819,0.45454545454545453,2.1818181818181817,34.45454545454545,26.0,1.6363636363636365,4.0,1.0,78.54545454545455,7.545454545454546,4.699999999999999,0.2591818181818182,0.014272727272727272,2.4545454545454546,2.3636363636363638,20.363636363636363,0.8181818181818182,0.2727272727272727,1.0,35.90909090909091,29.363636363636363,2.6363636363636362,2.727272727272727,16.09090909090909,2.727272727272727,2.5454545454545454,2.5454545454545454,1.4545454545454546,1.1818181818181819,0.18181818181818182,0.18181818181818182,0.09090909090909091,12.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,22.818181818181817,27.09090909090909,10009,Duke JohnsonRB15260889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.111111111111111,2.2222222222222223,0.6055555555555555,16.555555555555557,0.0,0.4444444444444444,7.555555555555555,19.88888888888889,2.3266666666666667,0.1111111111111111,0.8888888888888888,0.0
78,WR,Brandin Cooks (15870382),Brandin Cooks,15870382,WR/FLEX,5600,IND@HOU 12/06/2020 01:00PM ET,HOU,13.17,HOU,IND,IND,10009,10031,15260889,13,Brandin CooksWR15260889,HOU,72.0,7.372727272727271,5.036363636363637,0.2575454545454545,0.010272727272727274,2.6363636363636362,1.6363636363636365,18.545454545454547,0.45454545454545453,0.2727272727272727,2.3636363636363638,36.54545454545455,21.727272727272727,2.0,3.727272727272727,1.0,80.63636363636364,7.427272727272728,5.1454545454545455,0.2793636363636364,0.006454545454545455,3.090909090909091,1.4545454545454546,22.545454545454547,0.18181818181818182,0.36363636363636365,2.0,36.27272727272727,30.818181818181817,1.9090909090909092,3.3636363636363638,15.272727272727273,2.8181818181818183,2.5454545454545454,2.3636363636363638,1.9090909090909092,1.6363636363636365,0.2727272727272727,0.09090909090909091,0.0,12.363636363636363,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,24.363636363636363,27.0,10031,IND,74.63636363636364,7.5181818181818185,4.081818181818182,0.2360909090909091,0.022272727272727274,2.272727272727273,1.3636363636363635,17.818181818181817,1.1818181818181819,0.45454545454545453,2.1818181818181817,34.45454545454545,26.0,1.6363636363636365,4.0,1.0,78.54545454545455,7.545454545454546,4.699999999999999,0.2591818181818182,0.014272727272727272,2.4545454545454546,2.3636363636363638,20.363636363636363,0.8181818181818182,0.2727272727272727,1.0,35.90909090909091,29.363636363636363,2.6363636363636362,2.727272727272727,16.09090909090909,2.727272727272727,2.5454545454545454,2.5454545454545454,1.4545454545454546,1.1818181818181819,0.18181818181818182,0.18181818181818182,0.09090909090909091,12.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,22.818181818181817,27.09090909090909,10009,Brandin CooksWR15260889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090909090909091,4.636363636363637,0.613909090909091,65.36363636363636,0.2727272727272727,2.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
79,RB,David Johnson (15870098),David Johnson,15870098,RB/FLEX,5400,IND@HOU 12/06/2020 01:00PM ET,HOU,11.99,HOU,IND,IND,10009,10031,15260889,13,David JohnsonRB15260889,HOU,72.0,7.372727272727271,5.036363636363637,0.2575454545454545,0.010272727272727274,2.6363636363636362,1.6363636363636365,18.545454545454547,0.45454545454545453,0.2727272727272727,2.3636363636363638,36.54545454545455,21.727272727272727,2.0,3.727272727272727,1.0,80.63636363636364,7.427272727272728,5.1454545454545455,0.2793636363636364,0.006454545454545455,3.090909090909091,1.4545454545454546,22.545454545454547,0.18181818181818182,0.36363636363636365,2.0,36.27272727272727,30.818181818181817,1.9090909090909092,3.3636363636363638,15.272727272727273,2.8181818181818183,2.5454545454545454,2.3636363636363638,1.9090909090909092,1.6363636363636365,0.2727272727272727,0.09090909090909091,0.0,12.363636363636363,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,24.363636363636363,27.0,10031,IND,74.63636363636364,7.5181818181818185,4.081818181818182,0.2360909090909091,0.022272727272727274,2.272727272727273,1.3636363636363635,17.818181818181817,1.1818181818181819,0.45454545454545453,2.1818181818181817,34.45454545454545,26.0,1.6363636363636365,4.0,1.0,78.54545454545455,7.545454545454546,4.699999999999999,0.2591818181818182,0.014272727272727272,2.4545454545454546,2.3636363636363638,20.363636363636363,0.8181818181818182,0.2727272727272727,1.0,35.90909090909091,29.363636363636363,2.6363636363636362,2.727272727272727,16.09090909090909,2.727272727272727,2.5454545454545454,2.5454545454545454,1.4545454545454546,1.1818181818181819,0.18181818181818182,0.18181818181818182,0.09090909090909091,12.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,22.818181818181817,27.09090909090909,10009,David JohnsonRB15260889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,2.0,0.573,20.125,0.125,1.25,12.875,51.0,4.43125,0.375,2.875,0.0
80,WR,Randall Cobb (15870682),Randall Cobb,15870682,WR/FLEX,3000,IND@HOU 12/06/2020 01:00PM ET,HOU,10.01,HOU,IND,IND,10009,10031,15260889,13,Randall CobbWR15260889,HOU,72.0,7.372727272727271,5.036363636363637,0.2575454545454545,0.010272727272727274,2.6363636363636362,1.6363636363636365,18.545454545454547,0.45454545454545453,0.2727272727272727,2.3636363636363638,36.54545454545455,21.727272727272727,2.0,3.727272727272727,1.0,80.63636363636364,7.427272727272728,5.1454545454545455,0.2793636363636364,0.006454545454545455,3.090909090909091,1.4545454545454546,22.545454545454547,0.18181818181818182,0.36363636363636365,2.0,36.27272727272727,30.818181818181817,1.9090909090909092,3.3636363636363638,15.272727272727273,2.8181818181818183,2.5454545454545454,2.3636363636363638,1.9090909090909092,1.6363636363636365,0.2727272727272727,0.09090909090909091,0.0,12.363636363636363,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,24.363636363636363,27.0,10031,IND,74.63636363636364,7.5181818181818185,4.081818181818182,0.2360909090909091,0.022272727272727274,2.272727272727273,1.3636363636363635,17.818181818181817,1.1818181818181819,0.45454545454545453,2.1818181818181817,34.45454545454545,26.0,1.6363636363636365,4.0,1.0,78.54545454545455,7.545454545454546,4.699999999999999,0.2591818181818182,0.014272727272727272,2.4545454545454546,2.3636363636363638,20.363636363636363,0.8181818181818182,0.2727272727272727,1.0,35.90909090909091,29.363636363636363,2.6363636363636362,2.727272727272727,16.09090909090909,2.727272727272727,2.5454545454545454,2.5454545454545454,1.4545454545454546,1.1818181818181819,0.18181818181818182,0.18181818181818182,0.09090909090909091,12.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,22.818181818181817,27.09090909090909,10009,Randall CobbWR15260889,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.545454545454546,3.6363636363636362,0.8227272727272728,40.72727272727273,0.36363636363636365,1.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0
81,TE,Jordan Akins (15870774),Jordan Akins,15870774,TE/FLEX,2900,IND@HOU 12/06/2020 01:00PM ET,HOU,6.99,HOU,IND,IND,10009,10031,15260889,13,Jordan AkinsTE15260889,HOU,72.0,7.372727272727271,5.036363636363637,0.2575454545454545,0.010272727272727274,2.6363636363636362,1.6363636363636365,18.545454545454547,0.45454545454545453,0.2727272727272727,2.3636363636363638,36.54545454545455,21.727272727272727,2.0,3.727272727272727,1.0,80.63636363636364,7.427272727272728,5.1454545454545455,0.2793636363636364,0.006454545454545455,3.090909090909091,1.4545454545454546,22.545454545454547,0.18181818181818182,0.36363636363636365,2.0,36.27272727272727,30.818181818181817,1.9090909090909092,3.3636363636363638,15.272727272727273,2.8181818181818183,2.5454545454545454,2.3636363636363638,1.9090909090909092,1.6363636363636365,0.2727272727272727,0.09090909090909091,0.0,12.363636363636363,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,24.363636363636363,27.0,10031,IND,74.63636363636364,7.5181818181818185,4.081818181818182,0.2360909090909091,0.022272727272727274,2.272727272727273,1.3636363636363635,17.818181818181817,1.1818181818181819,0.45454545454545453,2.1818181818181817,34.45454545454545,26.0,1.6363636363636365,4.0,1.0,78.54545454545455,7.545454545454546,4.699999999999999,0.2591818181818182,0.014272727272727272,2.4545454545454546,2.3636363636363638,20.363636363636363,0.8181818181818182,0.2727272727272727,1.0,35.90909090909091,29.363636363636363,2.6363636363636362,2.727272727272727,16.09090909090909,2.727272727272727,2.5454545454545454,2.5454545454545454,1.4545454545454546,1.1818181818181819,0.18181818181818182,0.18181818181818182,0.09090909090909091,12.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,22.818181818181817,27.09090909090909,10009,Jordan AkinsTE15260889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.375,0.854125,44.75,0.125,2.375,0.0,0.0,0.0,0.0,0.0,0.0
