,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,HomeTeam,AwayTeam,OpposingTeam,OpponentUID,TeamUID,OffenseTeam,Week,UniquePlayer,TmOFNS,CALCAVGPTDOFFPlaysOFNS,CALCAVGPTDOFFToGoOFNS,CALCAVGPTDOFFYdsOFNS,CALCAVGPTDOFF1st%OFNS,CALCAVGPTDOFFTO%OFNS,CALCAVGPTDOFFTDOFNS,CALCAVGPTDOFFFGOFNS,CALCAVGPTDOFFnanOFNS,CALCAVGPTDOFFIntOFNS,CALCAVGPTDOFFFmbOFNS,CALCAVGPTDOFFSkOFNS,CALCAVGPTDOFFPassOFNS,CALCAVGPTDOFFRushOFNS,CALCAVGPTDOFFFGOFNS1,CALCAVGPTDOFFPuntOFNS,CALCAVGPTDOFFGDFNS,CALCAVGPTDOFFPlaysDFNS,CALCAVGPTDOFFToGoDFNS,CALCAVGPTDOFFYdsDFNS,CALCAVGPTDOFF1st%DFNS,CALCAVGPTDOFFTO%DFNS,CALCAVGPTDOFFTDDFNS,CALCAVGPTDOFFFGDFNS,CALCAVGPTDOFFnanDFNS,CALCAVGPTDOFFIntDFNS,CALCAVGPTDOFFFmbDFNS,CALCAVGPTDOFFSkDFNS,CALCAVGPTDOFFPassDFNS,CALCAVGPTDOFFRushDFNS,CALCAVGPTDOFFFGDFNS1,CALCAVGPTDOFFPuntDFNS,CALCAVGPTDOFFRkALLSCR,CALCAVGPTDOFFTDALLSCR,CALCAVGPTDOFFXPAALLSCR,CALCAVGPTDOFFXPMALLSCR,CALCAVGPTDOFFFGAALLSCR,CALCAVGPTDOFFFGMALLSCR,CALCAVGPTDOFF2PAALLSCR,CALCAVGPTDOFF2PMALLSCR,CALCAVGPTDOFFSftyALLSCR,CALCAVGPTDOFFRkDSTSCR,CALCAVGPTDOFFKRDSTSCR,CALCAVGPTDOFFPRDSTSCR,CALCAVGPTDOFFIRDSTSCR,CALCAVGPTDOFFFRDSTSCR,CALCAVGPTDOFFORDSTSCR,CALCAVGPTDOFFRetTDDSTSCR,CALCAVGPTDOFFPtsFor,CALCAVGPTDOFFPtsAgainst,OffenseUID,Opponent,CALCAVGPTDOPPPlaysOFNS,CALCAVGPTDOPPToGoOFNS,CALCAVGPTDOPPYdsOFNS,CALCAVGPTDOPP1st%OFNS,CALCAVGPTDOPPTO%OFNS,CALCAVGPTDOPPTDOFNS,CALCAVGPTDOPPFGOFNS,CALCAVGPTDOPPnanOFNS,CALCAVGPTDOPPIntOFNS,CALCAVGPTDOPPFmbOFNS,CALCAVGPTDOPPSkOFNS,CALCAVGPTDOPPPassOFNS,CALCAVGPTDOPPRushOFNS,CALCAVGPTDOPPFGOFNS1,CALCAVGPTDOPPPuntOFNS,CALCAVGPTDOPPGDFNS,CALCAVGPTDOPPPlaysDFNS,CALCAVGPTDOPPToGoDFNS,CALCAVGPTDOPPYdsDFNS,CALCAVGPTDOPP1st%DFNS,CALCAVGPTDOPPTO%DFNS,CALCAVGPTDOPPTDDFNS,CALCAVGPTDOPPFGDFNS,CALCAVGPTDOPPnanDFNS,CALCAVGPTDOPPIntDFNS,CALCAVGPTDOPPFmbDFNS,CALCAVGPTDOPPSkDFNS,CALCAVGPTDOPPPassDFNS,CALCAVGPTDOPPRushDFNS,CALCAVGPTDOPPFGDFNS1,CALCAVGPTDOPPPuntDFNS,CALCAVGPTDOPPRkALLSCR,CALCAVGPTDOPPTDALLSCR,CALCAVGPTDOPPXPAALLSCR,CALCAVGPTDOPPXPMALLSCR,CALCAVGPTDOPPFGAALLSCR,CALCAVGPTDOPPFGMALLSCR,CALCAVGPTDOPP2PAALLSCR,CALCAVGPTDOPP2PMALLSCR,CALCAVGPTDOPPSftyALLSCR,CALCAVGPTDOPPRkDSTSCR,CALCAVGPTDOPPKRDSTSCR,CALCAVGPTDOPPPRDSTSCR,CALCAVGPTDOPPIRDSTSCR,CALCAVGPTDOPPFRDSTSCR,CALCAVGPTDOPPORDSTSCR,CALCAVGPTDOPPRetTDDSTSCR,CALCAVGPTDOPPPtsFor,CALCAVGPTDOPPPtsAgainst,DefenseUID,Player,CALCAVGPPDOFFCmpPass,CALCAVGPPDOFFAttPass,CALCAVGPPDOFFCmp%Pass,CALCAVGPPDOFFYdsPass1,CALCAVGPPDOFFTDPass,CALCAVGPPDOFFIntPass,CALCAVGPPDOFFSkPass,CALCAVGPPDOFFYdsPass2,CALCAVGPPDOFFY/APass,CALCAVGPPDOFF1DPass,CALCAVGPPDOFFRateRec,CALCAVGPPDOFFTgtRec,CALCAVGPPDOFFRecRec,CALCAVGPPDOFFCtch%Rec,CALCAVGPPDOFFYdsRec,CALCAVGPPDOFFTDRec,CALCAVGPPDOFF1DRec,CALCAVGPPDOFFAttRush,CALCAVGPPDOFFYdsRush,CALCAVGPPDOFFY/ARush,CALCAVGPPDOFFTDRush,CALCAVGPPDOFF1DRush,CALCAVGPPDOFFSkYdsPass
35,WR,Tyreek Hill (15913850),Tyreek Hill,15913850,WR/FLEX,8500,KC@MIA 12/13/2020 01:00PM ET,KC,23.66,MIA,KC,MIA,10030,10008,15260868,14,Tyreek HillWR15260868,KAN,79.16666666666667,7.45,5.266666666666666,0.306,0.008666666666666666,3.6666666666666665,1.6666666666666667,24.333333333333332,0.25,0.4166666666666667,1.0833333333333333,40.0,25.666666666666668,1.8333333333333333,2.9166666666666665,1.0,77.25,7.158333333333335,4.516666666666667,0.25925000000000004,0.019,2.5833333333333335,1.3333333333333333,20.083333333333332,1.0833333333333333,0.4166666666666667,1.5833333333333333,34.666666666666664,28.916666666666668,1.8333333333333333,3.0,10.0,3.6666666666666665,3.5,3.0,2.0,1.8333333333333333,0.16666666666666666,0.16666666666666666,0.0,13.083333333333334,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.25,30.833333333333332,21.166666666666668,10008,MIA,77.25,7.300000000000001,4.6416666666666675,0.2514166666666667,0.021333333333333333,2.5833333333333335,0.5833333333333334,19.5,1.0,0.6666666666666666,2.4166666666666665,37.0,26.5,1.0,4.333333333333333,1.0,75.16666666666667,7.3,4.275,0.24716666666666667,0.015083333333333337,2.4166666666666665,2.3333333333333335,18.75,0.6666666666666666,0.4166666666666667,1.9166666666666667,35.333333333333336,26.25,2.4166666666666665,4.333333333333333,19.083333333333332,2.25,2.25,2.1666666666666665,1.1666666666666667,0.6666666666666666,0.0,0.0,0.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,25.25,10030,Tyreek HillWR15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166666666666666,6.0,0.6855833333333332,76.0,0.9166666666666666,3.75,1.0833333333333333,7.333333333333333,5.625,0.08333333333333333,0.4166666666666667,0.0
36,QB,Patrick Mahomes (15913435),Patrick Mahomes,15913435,QB,8100,KC@MIA 12/13/2020 01:00PM ET,KC,28.14,MIA,KC,MIA,10030,10008,15260868,14,Patrick MahomesQB15260868,KAN,79.16666666666667,7.45,5.266666666666666,0.306,0.008666666666666666,3.6666666666666665,1.6666666666666667,24.333333333333332,0.25,0.4166666666666667,1.0833333333333333,40.0,25.666666666666668,1.8333333333333333,2.9166666666666665,1.0,77.25,7.158333333333335,4.516666666666667,0.25925000000000004,0.019,2.5833333333333335,1.3333333333333333,20.083333333333332,1.0833333333333333,0.4166666666666667,1.5833333333333333,34.666666666666664,28.916666666666668,1.8333333333333333,3.0,10.0,3.6666666666666665,3.5,3.0,2.0,1.8333333333333333,0.16666666666666666,0.16666666666666666,0.0,13.083333333333334,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.25,30.833333333333332,21.166666666666668,10008,MIA,77.25,7.300000000000001,4.6416666666666675,0.2514166666666667,0.021333333333333333,2.5833333333333335,0.5833333333333334,19.5,1.0,0.6666666666666666,2.4166666666666665,37.0,26.5,1.0,4.333333333333333,1.0,75.16666666666667,7.3,4.275,0.24716666666666667,0.015083333333333337,2.4166666666666665,2.3333333333333335,18.75,0.6666666666666666,0.4166666666666667,1.9166666666666667,35.333333333333336,26.25,2.4166666666666665,4.333333333333333,19.083333333333332,2.25,2.25,2.1666666666666665,1.1666666666666667,0.6666666666666666,0.0,0.0,0.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,25.25,10030,Patrick MahomesQB15260868,26.083333333333332,38.25,68.59166666666667,308.4166666666667,2.5,0.25,1.0,-6.166666666666667,8.1,16.25,112.30833333333332,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.583333333333332,3.3833333333333333,0.16666666666666666,1.1666666666666667,-6.166666666666667
37,TE,Travis Kelce (15914300),Travis Kelce,15914300,TE/FLEX,7400,KC@MIA 12/13/2020 01:00PM ET,KC,21.3,MIA,KC,MIA,10030,10008,15260868,14,Travis KelceTE15260868,KAN,79.16666666666667,7.45,5.266666666666666,0.306,0.008666666666666666,3.6666666666666665,1.6666666666666667,24.333333333333332,0.25,0.4166666666666667,1.0833333333333333,40.0,25.666666666666668,1.8333333333333333,2.9166666666666665,1.0,77.25,7.158333333333335,4.516666666666667,0.25925000000000004,0.019,2.5833333333333335,1.3333333333333333,20.083333333333332,1.0833333333333333,0.4166666666666667,1.5833333333333333,34.666666666666664,28.916666666666668,1.8333333333333333,3.0,10.0,3.6666666666666665,3.5,3.0,2.0,1.8333333333333333,0.16666666666666666,0.16666666666666666,0.0,13.083333333333334,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.25,30.833333333333332,21.166666666666668,10008,MIA,77.25,7.300000000000001,4.6416666666666675,0.2514166666666667,0.021333333333333333,2.5833333333333335,0.5833333333333334,19.5,1.0,0.6666666666666666,2.4166666666666665,37.0,26.5,1.0,4.333333333333333,1.0,75.16666666666667,7.3,4.275,0.24716666666666667,0.015083333333333337,2.4166666666666665,2.3333333333333335,18.75,0.6666666666666666,0.4166666666666667,1.9166666666666667,35.333333333333336,26.25,2.4166666666666665,4.333333333333333,19.083333333333332,2.25,2.25,2.1666666666666665,1.1666666666666667,0.6666666666666666,0.0,0.0,0.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,25.25,10030,Travis KelceTE15260868,0.16666666666666666,0.16666666666666666,16.666666666666668,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,13.883333333333333,9.416666666666666,6.833333333333333,0.7520833333333333,96.58333333333333,0.75,5.25,0.0,0.0,0.0,0.0,0.0,0.0
38,RB,Clyde Edwards-Helaire (15913568),Clyde Edwards-Helaire,15913568,RB/FLEX,5900,KC@MIA 12/13/2020 01:00PM ET,KC,14.42,MIA,KC,MIA,10030,10008,15260868,14,Clyde Edwards-HelaireRB15260868,KAN,79.16666666666667,7.45,5.266666666666666,0.306,0.008666666666666666,3.6666666666666665,1.6666666666666667,24.333333333333332,0.25,0.4166666666666667,1.0833333333333333,40.0,25.666666666666668,1.8333333333333333,2.9166666666666665,1.0,77.25,7.158333333333335,4.516666666666667,0.25925000000000004,0.019,2.5833333333333335,1.3333333333333333,20.083333333333332,1.0833333333333333,0.4166666666666667,1.5833333333333333,34.666666666666664,28.916666666666668,1.8333333333333333,3.0,10.0,3.6666666666666665,3.5,3.0,2.0,1.8333333333333333,0.16666666666666666,0.16666666666666666,0.0,13.083333333333334,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.25,30.833333333333332,21.166666666666668,10008,MIA,77.25,7.300000000000001,4.6416666666666675,0.2514166666666667,0.021333333333333333,2.5833333333333335,0.5833333333333334,19.5,1.0,0.6666666666666666,2.4166666666666665,37.0,26.5,1.0,4.333333333333333,1.0,75.16666666666667,7.3,4.275,0.24716666666666667,0.015083333333333337,2.4166666666666665,2.3333333333333335,18.75,0.6666666666666666,0.4166666666666667,1.9166666666666667,35.333333333333336,26.25,2.4166666666666665,4.333333333333333,19.083333333333332,2.25,2.25,2.1666666666666665,1.1666666666666667,0.6666666666666666,0.0,0.0,0.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,25.25,10030,Clyde Edwards-HelaireRB15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2727272727272725,2.727272727272727,0.6189090909090909,21.818181818181817,0.09090909090909091,0.8181818181818182,14.0,65.81818181818181,4.42,0.5454545454545454,3.727272727272727,0.0
39,WR,Sammy Watkins (15913940),Sammy Watkins,15913940,WR/FLEX,4900,KC@MIA 12/13/2020 01:00PM ET,KC,9.97,MIA,KC,MIA,10030,10008,15260868,14,Sammy WatkinsWR15260868,KAN,79.16666666666667,7.45,5.266666666666666,0.306,0.008666666666666666,3.6666666666666665,1.6666666666666667,24.333333333333332,0.25,0.4166666666666667,1.0833333333333333,40.0,25.666666666666668,1.8333333333333333,2.9166666666666665,1.0,77.25,7.158333333333335,4.516666666666667,0.25925000000000004,0.019,2.5833333333333335,1.3333333333333333,20.083333333333332,1.0833333333333333,0.4166666666666667,1.5833333333333333,34.666666666666664,28.916666666666668,1.8333333333333333,3.0,10.0,3.6666666666666665,3.5,3.0,2.0,1.8333333333333333,0.16666666666666666,0.16666666666666666,0.0,13.083333333333334,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.25,30.833333333333332,21.166666666666668,10008,MIA,77.25,7.300000000000001,4.6416666666666675,0.2514166666666667,0.021333333333333333,2.5833333333333335,0.5833333333333334,19.5,1.0,0.6666666666666666,2.4166666666666665,37.0,26.5,1.0,4.333333333333333,1.0,75.16666666666667,7.3,4.275,0.24716666666666667,0.015083333333333337,2.4166666666666665,2.3333333333333335,18.75,0.6666666666666666,0.4166666666666667,1.9166666666666667,35.333333333333336,26.25,2.4166666666666665,4.333333333333333,19.083333333333332,2.25,2.25,2.1666666666666665,1.1666666666666667,0.6666666666666666,0.0,0.0,0.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,25.25,10030,Sammy WatkinsWR15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833333333333333,4.166666666666667,0.7040000000000001,42.833333333333336,0.3333333333333333,3.1666666666666665,0.16666666666666666,0.5,0.5,0.0,0.0,0.0
40,RB,Darrel Williams (15913748),Darrel Williams,15913748,RB/FLEX,4000,KC@MIA 12/13/2020 01:00PM ET,KC,4.15,MIA,KC,MIA,10030,10008,15260868,14,Darrel WilliamsRB15260868,KAN,79.16666666666667,7.45,5.266666666666666,0.306,0.008666666666666666,3.6666666666666665,1.6666666666666667,24.333333333333332,0.25,0.4166666666666667,1.0833333333333333,40.0,25.666666666666668,1.8333333333333333,2.9166666666666665,1.0,77.25,7.158333333333335,4.516666666666667,0.25925000000000004,0.019,2.5833333333333335,1.3333333333333333,20.083333333333332,1.0833333333333333,0.4166666666666667,1.5833333333333333,34.666666666666664,28.916666666666668,1.8333333333333333,3.0,10.0,3.6666666666666665,3.5,3.0,2.0,1.8333333333333333,0.16666666666666666,0.16666666666666666,0.0,13.083333333333334,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.25,30.833333333333332,21.166666666666668,10008,MIA,77.25,7.300000000000001,4.6416666666666675,0.2514166666666667,0.021333333333333333,2.5833333333333335,0.5833333333333334,19.5,1.0,0.6666666666666666,2.4166666666666665,37.0,26.5,1.0,4.333333333333333,1.0,75.16666666666667,7.3,4.275,0.24716666666666667,0.015083333333333337,2.4166666666666665,2.3333333333333335,18.75,0.6666666666666666,0.4166666666666667,1.9166666666666667,35.333333333333336,26.25,2.4166666666666665,4.333333333333333,19.083333333333332,2.25,2.25,2.1666666666666665,1.1666666666666667,0.6666666666666666,0.0,0.0,0.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,25.25,10030,Darrel WilliamsRB15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4545454545454546,0.7909090909090909,9.909090909090908,0.0,0.6363636363636364,2.3636363636363638,10.727272727272727,2.661818181818181,0.09090909090909091,0.8181818181818182,0.0
41,RB,Anthony Sherman (15913752),Anthony Sherman,15913752,RB/FLEX,4000,KC@MIA 12/13/2020 01:00PM ET,KC,1.54,MIA,KC,MIA,10030,10008,15260868,14,Anthony ShermanRB15260868,KAN,79.16666666666667,7.45,5.266666666666666,0.306,0.008666666666666666,3.6666666666666665,1.6666666666666667,24.333333333333332,0.25,0.4166666666666667,1.0833333333333333,40.0,25.666666666666668,1.8333333333333333,2.9166666666666665,1.0,77.25,7.158333333333335,4.516666666666667,0.25925000000000004,0.019,2.5833333333333335,1.3333333333333333,20.083333333333332,1.0833333333333333,0.4166666666666667,1.5833333333333333,34.666666666666664,28.916666666666668,1.8333333333333333,3.0,10.0,3.6666666666666665,3.5,3.0,2.0,1.8333333333333333,0.16666666666666666,0.16666666666666666,0.0,13.083333333333334,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.25,30.833333333333332,21.166666666666668,10008,MIA,77.25,7.300000000000001,4.6416666666666675,0.2514166666666667,0.021333333333333333,2.5833333333333335,0.5833333333333334,19.5,1.0,0.6666666666666666,2.4166666666666665,37.0,26.5,1.0,4.333333333333333,1.0,75.16666666666667,7.3,4.275,0.24716666666666667,0.015083333333333337,2.4166666666666665,2.3333333333333335,18.75,0.6666666666666666,0.4166666666666667,1.9166666666666667,35.333333333333336,26.25,2.4166666666666665,4.333333333333333,19.083333333333332,2.25,2.25,2.1666666666666665,1.1666666666666667,0.6666666666666666,0.0,0.0,0.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,25.25,10030,Anthony ShermanRB15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0
42,WR,Demarcus Robinson (15913998),Demarcus Robinson,15913998,WR/FLEX,3800,KC@MIA 12/13/2020 01:00PM ET,KC,7.17,MIA,KC,MIA,10030,10008,15260868,14,Demarcus RobinsonWR15260868,KAN,79.16666666666667,7.45,5.266666666666666,0.306,0.008666666666666666,3.6666666666666665,1.6666666666666667,24.333333333333332,0.25,0.4166666666666667,1.0833333333333333,40.0,25.666666666666668,1.8333333333333333,2.9166666666666665,1.0,77.25,7.158333333333335,4.516666666666667,0.25925000000000004,0.019,2.5833333333333335,1.3333333333333333,20.083333333333332,1.0833333333333333,0.4166666666666667,1.5833333333333333,34.666666666666664,28.916666666666668,1.8333333333333333,3.0,10.0,3.6666666666666665,3.5,3.0,2.0,1.8333333333333333,0.16666666666666666,0.16666666666666666,0.0,13.083333333333334,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.25,30.833333333333332,21.166666666666668,10008,MIA,77.25,7.300000000000001,4.6416666666666675,0.2514166666666667,0.021333333333333333,2.5833333333333335,0.5833333333333334,19.5,1.0,0.6666666666666666,2.4166666666666665,37.0,26.5,1.0,4.333333333333333,1.0,75.16666666666667,7.3,4.275,0.24716666666666667,0.015083333333333337,2.4166666666666665,2.3333333333333335,18.75,0.6666666666666666,0.4166666666666667,1.9166666666666667,35.333333333333336,26.25,2.4166666666666665,4.333333333333333,19.083333333333332,2.25,2.25,2.1666666666666665,1.1666666666666667,0.6666666666666666,0.0,0.0,0.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,25.25,10030,Demarcus RobinsonWR15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.363636363636363,3.1818181818181817,0.7166363636363636,31.545454545454547,0.18181818181818182,1.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0
43,WR,Mecole Hardman (15914042),Mecole Hardman,15914042,WR/FLEX,3200,KC@MIA 12/13/2020 01:00PM ET,KC,8.04,MIA,KC,MIA,10030,10008,15260868,14,Mecole HardmanWR15260868,KAN,79.16666666666667,7.45,5.266666666666666,0.306,0.008666666666666666,3.6666666666666665,1.6666666666666667,24.333333333333332,0.25,0.4166666666666667,1.0833333333333333,40.0,25.666666666666668,1.8333333333333333,2.9166666666666665,1.0,77.25,7.158333333333335,4.516666666666667,0.25925000000000004,0.019,2.5833333333333335,1.3333333333333333,20.083333333333332,1.0833333333333333,0.4166666666666667,1.5833333333333333,34.666666666666664,28.916666666666668,1.8333333333333333,3.0,10.0,3.6666666666666665,3.5,3.0,2.0,1.8333333333333333,0.16666666666666666,0.16666666666666666,0.0,13.083333333333334,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.25,30.833333333333332,21.166666666666668,10008,MIA,77.25,7.300000000000001,4.6416666666666675,0.2514166666666667,0.021333333333333333,2.5833333333333335,0.5833333333333334,19.5,1.0,0.6666666666666666,2.4166666666666665,37.0,26.5,1.0,4.333333333333333,1.0,75.16666666666667,7.3,4.275,0.24716666666666667,0.015083333333333337,2.4166666666666665,2.3333333333333335,18.75,0.6666666666666666,0.4166666666666667,1.9166666666666667,35.333333333333336,26.25,2.4166666666666665,4.333333333333333,19.083333333333332,2.25,2.25,2.1666666666666665,1.1666666666666667,0.6666666666666666,0.0,0.0,0.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,25.25,10030,Mecole HardmanWR15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,2.3333333333333335,0.7385,36.833333333333336,0.25,1.5,0.16666666666666666,1.3333333333333333,1.3333333333333333,0.0,0.08333333333333333,0.0
44,WR,DK Metcalf (15913852),DK Metcalf,15913852,WR/FLEX,8400,NYJ@SEA 12/13/2020 04:05PM ET,SEA,20.24,SEA,NYJ,NYJ,10028,10021,15260881,14,DK MetcalfWR15260881,SEA,79.16666666666667,7.625000000000001,4.916666666666666,0.2755,0.016416666666666666,3.6666666666666665,1.25,21.833333333333332,0.9166666666666666,0.4166666666666667,3.4166666666666665,39.583333333333336,24.833333333333332,1.25,3.8333333333333335,1.0,83.83333333333333,7.416666666666667,4.875,0.28683333333333333,0.015333333333333332,3.1666666666666665,1.6666666666666667,24.166666666666668,0.8333333333333334,0.5,2.5,45.0,24.833333333333332,1.9166666666666667,3.1666666666666665,12.916666666666666,3.5833333333333335,3.4166666666666665,3.25,1.3333333333333333,1.3333333333333333,0.16666666666666666,0.08333333333333333,0.25,26.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,28.916666666666668,26.75,10021,NYJ,80.41666666666667,7.875,4.841666666666667,0.26516666666666666,0.014666666666666668,3.0,2.0,21.416666666666668,0.75,0.4166666666666667,1.8333333333333333,39.583333333333336,27.833333333333332,2.4166666666666665,3.25,1.0,73.41666666666667,7.533333333333334,4.033333333333334,0.21041666666666667,0.019,1.6666666666666667,1.4166666666666667,15.25,0.9166666666666666,0.4166666666666667,2.5,34.0,25.25,1.5833333333333333,4.75,10.833333333333334,3.3333333333333335,3.25,3.25,2.4166666666666665,2.0,0.08333333333333333,0.0,0.08333333333333333,14.333333333333334,0.0,0.0,0.25,0.0,0.0,0.25,29.25,14.833333333333334,10028,DK MetcalfWR15260881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.666666666666667,0.5984999999999999,82.33333333333333,0.8333333333333334,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
45,QB,Russell Wilson (15913436),Russell Wilson,15913436,QB,7900,NYJ@SEA 12/13/2020 04:05PM ET,SEA,26.46,SEA,NYJ,NYJ,10028,10021,15260881,14,Russell WilsonQB15260881,SEA,79.16666666666667,7.625000000000001,4.916666666666666,0.2755,0.016416666666666666,3.6666666666666665,1.25,21.833333333333332,0.9166666666666666,0.4166666666666667,3.4166666666666665,39.583333333333336,24.833333333333332,1.25,3.8333333333333335,1.0,83.83333333333333,7.416666666666667,4.875,0.28683333333333333,0.015333333333333332,3.1666666666666665,1.6666666666666667,24.166666666666668,0.8333333333333334,0.5,2.5,45.0,24.833333333333332,1.9166666666666667,3.1666666666666665,12.916666666666666,3.5833333333333335,3.4166666666666665,3.25,1.3333333333333333,1.3333333333333333,0.16666666666666666,0.08333333333333333,0.25,26.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,28.916666666666668,26.75,10021,NYJ,80.41666666666667,7.875,4.841666666666667,0.26516666666666666,0.014666666666666668,3.0,2.0,21.416666666666668,0.75,0.4166666666666667,1.8333333333333333,39.583333333333336,27.833333333333332,2.4166666666666665,3.25,1.0,73.41666666666667,7.533333333333334,4.033333333333334,0.21041666666666667,0.019,1.6666666666666667,1.4166666666666667,15.25,0.9166666666666666,0.4166666666666667,2.5,34.0,25.25,1.5833333333333333,4.75,10.833333333333334,3.3333333333333335,3.25,3.25,2.4166666666666665,2.0,0.08333333333333333,0.0,0.08333333333333333,14.333333333333334,0.0,0.0,0.25,0.0,0.0,0.25,29.25,14.833333333333334,10028,Russell WilsonQB15260881,25.5,36.083333333333336,71.5,287.1666666666667,2.75,0.9166666666666666,3.4166666666666665,-21.75,7.999999999999999,14.333333333333334,108.40833333333335,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.833333333333336,6.3875,0.08333333333333333,1.6666666666666667,-21.75
46,WR,Tyler Lockett (15913866),Tyler Lockett,15913866,WR/FLEX,7200,NYJ@SEA 12/13/2020 04:05PM ET,SEA,17.78,SEA,NYJ,NYJ,10028,10021,15260881,14,Tyler LockettWR15260881,SEA,79.16666666666667,7.625000000000001,4.916666666666666,0.2755,0.016416666666666666,3.6666666666666665,1.25,21.833333333333332,0.9166666666666666,0.4166666666666667,3.4166666666666665,39.583333333333336,24.833333333333332,1.25,3.8333333333333335,1.0,83.83333333333333,7.416666666666667,4.875,0.28683333333333333,0.015333333333333332,3.1666666666666665,1.6666666666666667,24.166666666666668,0.8333333333333334,0.5,2.5,45.0,24.833333333333332,1.9166666666666667,3.1666666666666665,12.916666666666666,3.5833333333333335,3.4166666666666665,3.25,1.3333333333333333,1.3333333333333333,0.16666666666666666,0.08333333333333333,0.25,26.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,28.916666666666668,26.75,10021,NYJ,80.41666666666667,7.875,4.841666666666667,0.26516666666666666,0.014666666666666668,3.0,2.0,21.416666666666668,0.75,0.4166666666666667,1.8333333333333333,39.583333333333336,27.833333333333332,2.4166666666666665,3.25,1.0,73.41666666666667,7.533333333333334,4.033333333333334,0.21041666666666667,0.019,1.6666666666666667,1.4166666666666667,15.25,0.9166666666666666,0.4166666666666667,2.5,34.0,25.25,1.5833333333333333,4.75,10.833333333333334,3.3333333333333335,3.25,3.25,2.4166666666666665,2.0,0.08333333333333333,0.0,0.08333333333333333,14.333333333333334,0.0,0.0,0.25,0.0,0.0,0.25,29.25,14.833333333333334,10028,Tyler LockettWR15260881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.833333333333334,6.833333333333333,0.7675833333333334,73.16666666666667,0.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0
